operator_id,month,plan_tier,casino_ggr_usd,sports_ggr_usd,total_ggr_usd,net_software_revenue_usd,monthly_license_fee_usd,active_players,new_registrations,deposits_count,total_deposits_usd,bonus_cost_usd
OP0073,2024-06,Starter,17836.58,9604.31,27440.89,4799.81,2500,169,23,61,12422.96,1546.98
OP0073,2024-07,Starter,16147.64,8694.89,24842.53,3940.58,2500,1096,72,578,76680.19,2049.61
OP0073,2024-08,Starter,19361.02,10425.16,29786.18,5085.26,2500,109,12,58,2757.1,2734.71
OP0073,2024-09,Starter,17549.82,9449.9,26999.72,4822.17,2500,151,10,103,12184.21,1981.44
OP0073,2024-10,Starter,16025.24,8628.98,24654.22,4470.52,2500,1356,213,746,73276.43,1523.63
OP0073,2024-11,Starter,17304.15,9317.62,26621.77,5066.51,2500,896,130,321,38149.89,1965.03
OP0073,2024-12,Starter,19134.86,10303.39,29438.25,5048.88,2500,1075,214,560,56652.23,1684.53
OP0074,2024-05,Starter,20480.82,11028.14,31508.96,6846.12,2500,484,30,209,47060.08,2263.28
OP0074,2024-06,Starter,26646.06,14347.88,40993.94,7244.94,2500,1383,273,705,55611.41,3772.56
OP0074,2024-07,Starter,24708.59,13304.63,38013.22,7163.31,2500,176,10,104,3688.33,2318.16
OP0074,2024-08,Starter,28018.77,15087.03,43105.8,5696.61,2500,1228,81,462,36500.15,1822.62
OP0074,2024-09,Starter,28816.68,15516.67,44333.35,9693.36,2500,1156,214,775,45406.69,4361.11
OP0074,2024-10,Starter,25949.71,13972.92,39922.63,6684.1,2500,374,64,183,32716.3,3697.88
OP0074,2024-11,Starter,27948.54,15049.21,42997.75,8332.16,2500,263,25,126,18971.32,2349.01
OP0075,2023-03,Starter,11911.27,6413.76,18325.03,2655.85,2500,1247,102,762,127234.53,1383.5
OP0075,2023-04,Starter,9289.61,5002.1,14291.71,2302.04,2500,529,38,333,32453.8,1083.81
OP0075,2023-05,Starter,12331.96,6640.28,18972.24,2486.73,2500,1362,249,866,59584.23,980.88
OP0075,2023-06,Starter,11956.87,6438.31,18395.18,2859.51,2500,654,62,243,74977.94,1364.67
OP0075,2023-07,Starter,10898.04,5868.18,16766.22,3142.71,2500,516,50,354,59637.57,1596.03
OP0075,2023-08,Starter,13842.61,7453.72,21296.33,3590.18,2500,1425,81,467,46622.81,1441.72
OP0075,2023-09,Starter,10257.7,5523.37,15781.07,2981.32,2500,379,72,144,13508.53,1054.72
OP0075,2023-10,Starter,12494.88,6728.01,19222.89,3253.91,2500,607,94,191,59263.78,1495.03
OP0075,2023-11,Starter,12752.32,6866.64,19618.96,2903.98,2500,701,73,358,43470.15,1661.35
OP0075,2023-12,Starter,13578.96,7311.74,20890.7,4080.71,2500,429,65,150,19736.09,1418.36
OP0075,2024-01,Starter,14159.92,7624.57,21784.49,4664.01,2500,294,31,176,27908.94,1528.73
OP0075,2024-02,Starter,15317.0,8247.61,23564.61,3606.78,2500,403,59,230,31351.34,1315.63
OP0075,2024-03,Starter,14813.43,7976.46,22789.89,4214.34,2500,1382,154,573,108631.36,2070.17
OP0075,2024-04,Starter,14310.74,7705.78,22016.52,3577.38,2500,309,56,130,34516.04,1126.7
OP0075,2024-05,Starter,9459.83,5093.76,14553.59,1887.77,2500,317,51,118,35618.48,761.31
OP0075,2024-06,Starter,11036.62,5942.8,16979.42,2926.7,2500,332,54,115,13597.74,1422.31
OP0075,2024-07,Starter,9645.63,5193.8,14839.43,2311.51,2500,274,49,178,30573.85,901.3
OP0075,2024-08,Starter,10173.27,5477.91,15651.18,2560.96,2500,1441,285,505,38842.43,1130.85
OP0075,2024-09,Starter,10702.0,5762.62,16464.62,2423.26,2500,1152,207,780,36475.25,1405.47
OP0075,2024-10,Starter,12095.82,6513.14,18608.96,2656.28,2500,1342,77,664,160757.81,1693.27
OP0075,2024-11,Starter,9621.51,5180.82,14802.33,3032.63,2500,95,13,44,10452.48,1165.85
OP0075,2024-12,Starter,16221.32,8734.56,24955.88,5157.63,2500,951,158,514,24046.86,2158.54
OP0076,2023-04,Starter,18077.03,9733.79,27810.82,3425.48,2500,680,93,292,47032.81,2584.24
OP0076,2023-05,Starter,20052.96,10797.75,30850.71,6046.54,2500,138,7,76,8406.51,1735.85
OP0076,2023-06,Starter,15614.95,8408.05,24023.0,3398.12,2500,825,63,557,44040.48,1094.86
OP0076,2023-07,Starter,18345.86,9878.54,28224.4,4041.72,2500,1109,59,534,91094.64,1931.74
OP0076,2023-08,Starter,19356.75,10422.86,29779.61,3723.93,2500,965,160,548,112218.95,1464.83
OP0076,2023-09,Starter,20827.38,11214.75,32042.13,6600.38,2500,1486,167,775,81383.05,2923.3
OP0076,2023-10,Starter,21148.45,11387.62,32536.07,4528.89,2500,1380,207,420,61619.25,2915.04
OP0076,2023-11,Starter,18132.6,9763.7,27896.3,6070.87,2500,1111,70,457,28058.98,1905.87
OP0076,2023-12,Starter,20813.22,11207.12,32020.34,6630.59,2500,883,44,540,33071.1,1570.55
OP0076,2024-01,Starter,17276.99,9302.99,26579.98,4983.3,2500,1247,104,396,95861.21,2534.08
OP0076,2024-02,Starter,22476.88,12102.93,34579.81,5567.8,2500,1143,145,629,124333.5,3144.73
OP0076,2024-03,Starter,18956.85,10207.54,29164.39,6291.92,2500,322,23,166,19923.99,1683.14
OP0076,2024-04,Starter,19418.8,10456.28,29875.08,4621.33,2500,351,55,216,16991.93,2775.14
OP0076,2024-05,Starter,24360.17,13117.01,37477.18,7274.66,2500,1259,232,489,52767.25,1895.04
OP0076,2024-06,Starter,22926.28,12344.92,35271.2,4929.09,2500,593,105,279,15198.81,3045.0
OP0076,2024-07,Starter,18840.23,10144.74,28984.97,6091.03,2500,224,29,133,11721.33,1908.31
OP0076,2024-08,Starter,17368.82,9352.44,26721.26,5187.18,2500,130,7,81,7400.73,1124.21
OP0076,2024-09,Starter,17421.7,9380.92,26802.62,3645.08,2500,530,62,352,39777.67,2372.26
OP0076,2024-10,Starter,20567.77,11074.95,31642.72,4895.04,2500,1207,87,508,142068.98,2350.2
OP0076,2024-11,Starter,18972.9,10216.17,29189.07,5555.33,2500,1023,94,307,21898.83,2018.02
OP0076,2024-12,Starter,17918.93,9648.65,27567.58,3462.24,2500,36,3,22,4082.02,2252.89
OP0077,2023-04,Starter,22303.66,12009.67,34313.33,6395.94,2500,334,43,198,22476.14,2448.71
OP0077,2023-05,Starter,20956.1,11284.05,32240.15,6035.16,2500,1262,129,513,69537.91,1604.93
OP0077,2023-06,Starter,17059.21,9185.73,26244.94,5253.12,2500,565,34,363,15183.14,2100.91
OP0077,2023-07,Starter,19672.09,10592.66,30264.75,3988.06,2500,1103,189,488,48486.75,2464.99
OP0077,2023-08,Starter,23142.45,12461.32,35603.77,4668.23,2500,801,147,334,58912.53,2357.57
OP0077,2023-09,Starter,21342.13,11491.91,32834.04,6187.43,2500,939,106,578,62720.46,1770.54
OP0077,2023-10,Starter,18750.46,10096.4,28846.86,6215.17,2500,207,27,63,15109.82,1898.07
OP0077,2023-11,Starter,18554.24,9990.74,28544.98,6090.69,2500,942,91,650,48301.2,2610.07
OP0077,2023-12,Starter,21075.64,11348.42,32424.06,4621.73,2500,1350,212,710,48358.19,1940.79
OP0077,2024-01,Starter,19830.66,10678.05,30508.71,4916.12,2500,222,35,129,21276.81,1579.57
OP0077,2024-02,Starter,21464.64,11557.89,33022.53,6855.69,2500,727,118,475,58694.53,2292.58
OP0077,2024-03,Starter,21946.01,11817.08,33763.1,5892.11,2500,695,81,479,19320.11,2631.61
OP0077,2024-04,Starter,19367.91,10428.87,29796.78,5872.51,2500,16,1,7,1197.54,2382.56
OP0077,2024-05,Starter,22520.5,12126.43,34646.93,5422.97,2500,192,12,133,6644.23,1433.46
OP0077,2024-06,Starter,16621.72,8950.16,25571.88,4565.39,2500,135,23,86,13439.37,1110.68
OP0077,2024-07,Starter,21522.29,11588.92,33111.21,5834.33,2500,954,181,526,41226.85,3045.29
OP0077,2024-08,Starter,15217.38,8193.98,23411.36,4666.28,2500,1276,95,696,126404.3,1251.58
OP0077,2024-09,Starter,17363.44,9349.54,26712.98,3926.83,2500,1252,232,637,65322.86,1650.04
OP0077,2024-10,Starter,23062.53,12418.28,35480.81,5042.92,2500,777,122,444,45250.49,1680.61
OP0077,2024-11,Starter,19430.74,10462.71,29893.45,4703.08,2500,917,124,460,46887.92,2693.35
OP0077,2024-12,Starter,22456.25,12091.82,34548.07,4226.77,2500,958,55,296,31787.73,2044.92
OP0078,2024-03,Enterprise,223839.66,120529.05,344368.71,43870.39,22000,4038,319,2049,381661.97,15789.35
OP0078,2024-04,Enterprise,243826.04,131290.95,375116.99,58006.37,22000,1691,200,1066,63274.15,21598.74
OP0078,2024-05,Enterprise,258178.42,139019.15,397197.57,80319.29,22000,1233,94,530,113172.06,21597.69
OP0078,2024-06,Enterprise,238564.46,128457.78,367022.24,66188.19,22000,4052,701,2266,278943.42,34882.55
OP0078,2024-07,Enterprise,242969.51,130829.74,373799.25,66500.65,22000,4974,342,2529,216927.03,33031.5
OP0078,2024-08,Enterprise,183189.04,98640.25,281829.29,56012.43,22000,4311,762,1601,387034.17,27129.06
OP0078,2024-09,Enterprise,225823.72,121597.39,347421.11,68676.62,22000,1242,237,811,103611.51,25350.95
OP0078,2024-10,Enterprise,254426.26,136998.75,391425.01,75773.06,22000,1911,381,1311,133116.25,30325.26
OP0078,2024-11,Enterprise,222923.25,120035.59,342958.84,51055.56,22000,680,88,437,68417.86,23651.73
OP0078,2024-12,Enterprise,309875.89,166856.25,476732.14,73939.4,22000,2754,297,1200,91214.09,38300.22
OP0079,2023-01,Starter,23527.71,12668.76,36196.47,5797.3,2500,179,23,69,7502.2,2012.95
OP0079,2023-02,Starter,30230.69,16278.06,46508.75,9743.21,2500,231,34,81,16956.31,2198.64
OP0079,2023-03,Starter,22375.8,12048.51,34424.31,4622.6,2500,927,108,584,107979.03,1521.21
OP0079,2023-04,Starter,28936.37,15581.12,44517.49,8694.76,2500,1321,224,506,143080.24,2667.64
OP0079,2023-05,Starter,19858.65,10693.12,30551.77,4750.19,2500,97,12,54,2520.63,1732.82
OP0079,2023-06,Starter,21652.57,11659.08,33311.65,4441.66,2500,69,8,41,1447.0,2660.3
OP0079,2023-07,Starter,19432.28,10463.54,29895.82,4952.84,2500,866,97,354,46987.47,2313.09
OP0079,2023-08,Starter,28988.26,15609.07,44597.33,7968.8,2500,326,61,203,28138.38,4397.42
OP0079,2023-09,Starter,25612.44,13791.31,39403.75,8060.36,2500,1081,116,549,108396.54,3082.05
OP0079,2023-10,Starter,20265.04,10911.95,31176.99,4014.6,2500,233,44,109,9701.22,1272.52
OP0079,2023-11,Starter,24102.47,12978.25,37080.72,6517.26,2500,407,78,190,29187.81,2245.76
OP0079,2023-12,Starter,22421.74,12073.25,34494.99,4852.18,2500,484,66,164,18755.87,2103.01
OP0079,2024-01,Starter,25178.97,13557.9,38736.87,6318.63,2500,60,8,30,6671.19,3795.74
OP0079,2024-02,Starter,23842.0,12838.0,36680.0,7233.47,2500,1497,198,571,71022.74,2169.35
OP0079,2024-03,Starter,26985.32,14530.55,41515.87,6523.14,2500,1305,239,777,54925.46,2519.1
OP0079,2024-04,Starter,30508.99,16427.92,46936.9,9266.38,2500,1203,139,447,133476.79,2968.28
OP0079,2024-05,Starter,24465.84,13173.92,37639.76,5665.8,2500,871,117,325,88967.66,2549.77
OP0079,2024-06,Starter,17807.28,9588.53,27395.81,4097.96,2500,123,20,50,10658.69,2717.17
OP0079,2024-07,Starter,22588.62,12163.1,34751.72,6903.87,2500,474,30,192,56756.69,2565.4
OP0079,2024-08,Starter,22890.07,12325.42,35215.49,6710.38,2500,1119,120,510,76654.97,2634.4
OP0079,2024-09,Starter,22395.57,12059.16,34454.73,7277.51,2500,1141,94,520,67119.03,1413.66
OP0079,2024-10,Starter,27656.24,14891.82,42548.06,6145.6,2500,1373,240,848,76178.66,3717.51
OP0079,2024-11,Starter,18099.62,9745.95,27845.57,3496.5,2500,1405,86,946,31463.38,1493.71
OP0079,2024-12,Starter,23853.64,12844.27,36697.91,7269.95,2500,138,11,86,9245.54,3293.58
OP0080,2023-01,Growth,105608.76,56866.26,162475.02,19916.57,7500,409,74,181,16093.99,8957.14
OP0080,2023-02,Growth,108400.92,58369.72,166770.64,35724.52,7500,1771,90,1025,183632.13,7799.8
OP0080,2023-03,Growth,122846.93,66148.34,188995.27,28722.0,7500,1509,228,702,96265.75,17169.18
OP0080,2023-04,Growth,103827.8,55907.28,159735.08,28786.35,7500,4342,654,2054,472114.13,14856.42
OP0080,2023-05,Growth,84065.81,45266.2,129332.01,20368.67,7500,4659,592,3116,105846.67,7221.34
OP0080,2023-06,Growth,110240.92,59360.5,169601.42,36643.85,7500,3476,477,1998,415117.95,10940.85
OP0080,2023-07,Growth,98833.04,53217.79,152050.83,22363.81,7500,3886,659,1686,402260.53,10475.23
OP0080,2023-08,Growth,91905.3,49487.47,141392.77,29916.16,7500,2330,408,1015,85843.93,7358.71
OP0080,2023-09,Growth,107340.36,57798.65,165139.01,30050.61,7500,1469,198,773,74417.55,14089.65
OP0080,2023-10,Growth,104272.71,56146.85,160419.56,31112.31,7500,2576,152,1514,174843.63,13870.55
OP0080,2023-11,Growth,93964.03,50596.02,144560.05,31466.45,7500,3346,171,1582,225404.28,6989.9
OP0080,2023-12,Growth,112188.8,60409.36,172598.16,29259.13,7500,1950,153,1204,152315.78,15767.94
OP0080,2024-01,Growth,93357.3,50269.31,143626.61,26499.7,7500,201,28,132,7062.94,6554.2
OP0080,2024-02,Growth,87899.72,47330.62,135230.34,22199.03,7500,1242,98,847,69640.3,13474.39
OP0080,2024-03,Growth,81203.93,43725.2,124929.13,27278.35,7500,1495,200,1004,174255.35,9923.72
OP0080,2024-04,Growth,120090.7,64664.22,184754.92,25461.59,7500,3126,474,1408,255470.21,14716.46
OP0080,2024-05,Growth,91340.08,49183.12,140523.2,28541.54,7500,2652,416,1192,93959.24,6906.83
OP0080,2024-06,Growth,128864.74,69388.71,198253.45,37309.65,7500,1662,95,1118,191918.37,11147.79
OP0080,2024-07,Growth,112218.76,60425.48,172644.24,35940.93,7500,4260,617,2080,225507.01,9498.0
OP0080,2024-08,Growth,90308.02,48627.39,138935.41,21532.82,7500,2866,443,1297,244413.55,10291.75
OP0080,2024-09,Growth,116169.85,62552.99,178722.84,27956.75,7500,4245,273,1861,197929.06,12761.52
OP0080,2024-10,Growth,139874.05,75316.8,215190.85,44889.29,7500,3573,356,2054,249272.1,17654.91
OP0080,2024-11,Growth,118680.37,63904.82,182585.19,26199.84,7500,1769,281,621,151692.19,12059.41
OP0080,2024-12,Growth,86690.92,46679.72,133370.64,20772.99,7500,329,38,126,38085.63,9984.12
