transaction_id,operator_id,player_id,transaction_date,transaction_type,payment_method,amount_usd,currency,status,processing_time_sec,fee_usd,country,is_first_deposit
TXN0005303,OP0019,PLR006401,2024-05-04 08:38:10,Withdrawal,Crypto,2616.55,GBP,Completed,5448,31.35,IN,0
TXN0005304,OP0023,PLR003055,2023-05-16 03:32:41,Withdrawal,Card,4117.6,BTC,Completed,5950,101.62,KE,0
TXN0005305,OP0063,PLR007502,2023-12-06 05:56:15,Deposit,Mobile Money,2973.28,USD,Completed,5638,61.19,KE,0
TXN0005306,OP0047,PLR007784,2024-01-22 11:27:49,Bonus Credit,Crypto,2777.73,INR,Failed,,61.17,PH,0
TXN0005307,OP0047,PLR003032,2024-12-08 08:09:20,Deposit,Mobile Money,2663.37,GBP,Completed,4877,50.75,BR,0
TXN0005308,OP0074,PLR007747,2024-06-03 07:04:42,Deposit,Mobile Money,1328.86,USD,Completed,6382,20.92,NG,0
TXN0005309,OP0011,PLR007495,2024-04-08 11:42:13,Withdrawal,Crypto,3037.23,BTC,Completed,3051,50.86,AU,0
TXN0005310,OP0076,PLR006878,2023-12-09 03:00:21,Deposit,Card,2548.08,INR,Completed,2400,37.3,ZA,0
TXN0005311,OP0064,PLR007988,2024-05-30 06:21:17,Withdrawal,Card,3126.23,USD,Completed,6834,20.49,BR,0
TXN0005312,OP0069,PLR004660,2023-07-29 18:12:34,Deposit,Crypto,3712.85,USD,Completed,5095,68.97,ZA,0
TXN0005313,OP0034,PLR007459,2024-07-02 06:32:11,Deposit,Mobile Money,569.73,GBP,Pending,,5.0,IN,0
TXN0005314,OP0038,PLR002059,2024-10-07 17:18:42,Deposit,Bank Transfer,3969.48,EUR,Completed,6804,81.78,NG,0
TXN0005315,OP0026,PLR005398,2024-05-23 12:28:14,Refund,E-Wallet,424.19,USD,Failed,,7.63,PH,0
TXN0005316,OP0068,PLR005251,2023-10-29 15:19:50,Withdrawal,Mobile Money,4878.0,GBP,Completed,6285,90.58,NG,0
TXN0005317,OP0007,PLR001864,2024-02-01 16:20:44,Withdrawal,Bank Transfer,790.62,BTC,Completed,3398,16.43,AU,0
TXN0005318,OP0016,PLR007927,2024-01-30 06:44:09,Withdrawal,E-Wallet,2031.51,INR,Completed,2969,53.54,IN,0
TXN0005319,OP0060,PLR001377,2023-10-08 22:36:20,Deposit,Mobile Money,878.84,EUR,Completed,6481,10.97,CA,0
TXN0005320,OP0019,PLR002833,2023-07-11 11:36:30,Deposit,E-Wallet,2009.04,EUR,Completed,6392,14.47,AU,0
TXN0005321,OP0041,PLR001563,2023-02-13 11:39:52,Deposit,Card,2032.64,USD,Failed,,53.76,ZA,0
TXN0005322,OP0032,PLR005767,2023-12-27 16:35:14,Withdrawal,Card,1149.4,GBP,Completed,295,31.75,BR,0
TXN0005323,OP0018,PLR002236,2024-07-01 19:19:39,Bonus Credit,E-Wallet,4179.81,EUR,Pending,,80.47,CA,0
TXN0005324,OP0048,PLR000474,2024-12-08 11:35:17,Withdrawal,Crypto,600.38,GBP,Completed,3218,15.6,AU,0
TXN0005325,OP0036,PLR005628,2023-03-30 22:04:49,Withdrawal,Crypto,4239.89,USD,Completed,3685,102.5,AU,0
TXN0005326,OP0070,PLR002699,2023-01-29 06:40:59,Withdrawal,Crypto,1578.74,USD,Completed,4052,38.77,DE,0
TXN0005327,OP0062,PLR006852,2024-03-27 14:23:37,Withdrawal,E-Wallet,4449.17,USD,Completed,841,57.07,ZA,0
TXN0005328,OP0021,PLR001129,2024-09-20 12:31:54,Deposit,Mobile Money,3266.58,EUR,Completed,4292,49.13,KE,0
TXN0005329,OP0049,PLR003742,2024-08-03 16:18:55,Deposit,Mobile Money,1316.26,GBP,Completed,6967,38.47,DE,1
TXN0005330,OP0061,PLR004068,2024-05-24 06:40:16,Withdrawal,Bank Transfer,109.15,USD,Completed,5221,3.08,BR,0
TXN0005331,OP0013,PLR004669,2024-01-20 21:06:28,Withdrawal,E-Wallet,3493.94,GBP,Completed,6536,51.93,KE,0
TXN0005332,OP0027,PLR003295,2024-10-02 01:59:12,Deposit,Card,3550.49,USD,Completed,6199,30.71,IN,1
TXN0005333,OP0066,PLR006336,2023-04-13 18:20:52,Withdrawal,Mobile Money,1804.39,USD,Completed,4141,19.49,AU,0
TXN0005334,OP0062,PLR001478,2023-11-02 02:24:52,Deposit,Crypto,2834.63,GBP,Pending,,31.76,ZA,0
TXN0005335,OP0062,PLR002716,2024-06-20 08:51:22,Deposit,Mobile Money,4711.06,USD,Completed,547,25.67,DE,1
TXN0005336,OP0065,PLR002401,2023-07-24 16:25:25,Deposit,Card,2109.46,EUR,Completed,6214,18.31,DE,0
TXN0005337,OP0017,PLR001460,2023-06-01 02:07:51,Deposit,Bank Transfer,997.99,USD,Pending,,26.94,NG,0
TXN0005338,OP0077,PLR000310,2024-05-30 12:24:37,Deposit,Card,3590.44,GBP,Completed,7128,30.81,KE,0
TXN0005339,OP0055,PLR002162,2023-01-13 07:37:48,Deposit,Mobile Money,2422.06,USD,Completed,6366,44.86,GB,0
TXN0005340,OP0026,PLR006305,2023-04-17 17:52:04,Deposit,E-Wallet,4637.05,EUR,Pending,,64.95,IN,0
TXN0005341,OP0011,PLR000258,2023-07-26 11:57:46,Deposit,Mobile Money,2219.35,USD,Completed,3586,44.49,DE,0
TXN0005342,OP0063,PLR001806,2023-07-14 21:49:13,Deposit,E-Wallet,3263.36,GBP,Completed,215,23.78,NG,0
TXN0005343,OP0017,PLR004567,2023-07-22 22:13:09,Withdrawal,Mobile Money,4619.3,GBP,Completed,4892,77.19,BR,0
TXN0005344,OP0078,PLR001970,2023-03-26 15:21:42,Deposit,Bank Transfer,1682.69,EUR,Completed,4807,17.5,NG,1
TXN0005345,OP0041,PLR001121,2023-11-05 09:19:56,Deposit,Crypto,2565.57,BTC,Completed,4975,67.41,NG,0
TXN0005346,OP0066,PLR001994,2023-03-08 00:16:20,Bonus Credit,Crypto,2585.83,USD,Pending,,62.96,GB,0
TXN0005347,OP0042,PLR007860,2023-05-04 19:42:57,Deposit,Mobile Money,333.68,USD,Pending,,8.42,DE,0
TXN0005348,OP0060,PLR006269,2024-07-29 18:41:02,Deposit,Crypto,990.76,USD,Completed,5715,6.17,GB,0
TXN0005349,OP0044,PLR004012,2024-08-04 03:26:05,Withdrawal,Bank Transfer,1417.17,USD,Completed,708,37.3,AU,0
TXN0005350,OP0062,PLR003191,2024-05-24 13:20:49,Withdrawal,Crypto,259.22,GBP,Completed,5176,5.1,GB,0
TXN0005351,OP0051,PLR003376,2023-07-23 15:12:49,Refund,Card,2741.56,EUR,Completed,4778,58.74,CA,0
TXN0005352,OP0010,PLR007980,2023-07-31 04:39:46,Withdrawal,E-Wallet,3261.54,USD,Completed,4750,44.16,BR,0
TXN0005353,OP0003,PLR007314,2024-11-02 14:49:29,Withdrawal,Bank Transfer,4762.45,USD,Completed,3327,108.51,IN,0
TXN0005354,OP0026,PLR001263,2023-04-21 09:32:13,Deposit,Crypto,1061.44,EUR,Completed,2769,12.38,CA,0
TXN0005355,OP0049,PLR002682,2024-10-12 14:48:22,Withdrawal,Card,3088.02,EUR,Completed,1973,55.9,NG,1
TXN0005356,OP0056,PLR001464,2023-06-25 00:03:06,Deposit,Crypto,3471.21,EUR,Completed,1266,34.49,CA,0
TXN0005357,OP0012,PLR003982,2023-03-25 06:23:30,Withdrawal,Bank Transfer,4921.23,GBP,Failed,,30.5,AU,0
TXN0005358,OP0025,PLR004642,2023-03-24 14:06:17,Withdrawal,Mobile Money,1169.17,USD,Completed,268,21.78,ZA,0
TXN0005359,OP0068,PLR003670,2024-11-18 21:34:29,Deposit,E-Wallet,548.44,EUR,Completed,2379,5.6,CA,0
TXN0005360,OP0055,PLR000640,2024-12-12 21:38:59,Bonus Credit,Mobile Money,2963.59,EUR,Completed,6602,25.63,KE,1
TXN0005361,OP0063,PLR005704,2024-06-08 00:13:01,Withdrawal,E-Wallet,1374.05,EUR,Completed,1100,13.93,GB,0
TXN0005362,OP0060,PLR007095,2023-12-26 12:25:31,Deposit,E-Wallet,3669.38,EUR,Completed,3244,103.71,DE,1
TXN0005363,OP0002,PLR003848,2023-03-02 13:52:36,Deposit,Card,1792.01,USD,Completed,6832,31.75,KE,0
TXN0005364,OP0027,PLR004654,2024-12-22 21:45:15,Withdrawal,Mobile Money,2559.99,USD,Completed,376,54.59,NG,0
TXN0005365,OP0047,PLR005381,2023-02-27 10:14:11,Withdrawal,Mobile Money,1867.17,EUR,Completed,4879,29.23,ZA,0
TXN0005366,OP0006,PLR001627,2023-11-20 15:42:22,Withdrawal,E-Wallet,1674.62,BTC,Completed,4051,30.24,NG,0
TXN0005367,OP0032,PLR007665,2024-05-13 23:54:46,Deposit,E-Wallet,687.38,INR,Pending,,18.82,KE,0
TXN0005368,OP0016,PLR000506,2023-02-07 23:02:39,Deposit,E-Wallet,3450.98,USD,Completed,6001,41.32,CA,0
TXN0005369,OP0015,PLR004936,2023-08-17 15:56:41,Deposit,Crypto,780.61,GBP,Failed,,17.71,PH,0
TXN0005370,OP0019,PLR005206,2023-09-21 06:44:22,Deposit,E-Wallet,3199.87,GBP,Completed,5145,64.34,IN,0
TXN0005371,OP0055,PLR005888,2023-07-21 13:09:33,Deposit,E-Wallet,55.06,GBP,Completed,5442,0.95,NG,1
TXN0005372,OP0043,PLR001024,2024-06-09 01:47:58,Withdrawal,Card,3013.56,GBP,Completed,6063,37.7,BR,0
TXN0005373,OP0062,PLR007901,2023-11-06 14:47:46,Deposit,Mobile Money,2978.98,EUR,Completed,1108,44.63,ZA,0
TXN0005374,OP0072,PLR003710,2024-04-17 14:23:25,Deposit,Bank Transfer,1878.39,USD,Completed,1025,36.2,NG,0
TXN0005375,OP0053,PLR006933,2024-11-04 16:18:10,Refund,Card,2052.38,GBP,Completed,2486,17.6,NG,0
TXN0005376,OP0030,PLR001059,2024-11-24 19:56:05,Withdrawal,Card,3598.9,USD,Completed,726,52.59,PH,0
TXN0005377,OP0069,PLR001641,2023-10-10 12:47:36,Deposit,Crypto,1033.6,EUR,Pending,,10.54,ZA,0
TXN0005378,OP0064,PLR004093,2024-05-31 12:25:11,Deposit,E-Wallet,4761.29,EUR,Pending,,77.18,NG,1
TXN0005379,OP0053,PLR002961,2023-10-16 14:27:38,Deposit,Bank Transfer,3955.23,BTC,Completed,1388,43.52,KE,0
TXN0005380,OP0033,PLR005506,2024-08-10 06:23:10,Deposit,Mobile Money,71.55,BTC,Completed,1178,1.68,NG,0
TXN0005381,OP0043,PLR000537,2024-11-17 02:52:03,Withdrawal,Crypto,1149.82,USD,Pending,,10.47,DE,0
TXN0005382,OP0017,PLR003694,2023-06-17 02:32:50,Withdrawal,E-Wallet,3438.3,INR,Pending,,37.85,CA,1
TXN0005383,OP0006,PLR007221,2023-10-29 23:26:37,Deposit,Mobile Money,4224.91,USD,Failed,,63.77,KE,0
TXN0005384,OP0027,PLR007635,2024-11-19 11:11:03,Deposit,Bank Transfer,4902.39,EUR,Completed,1039,130.0,CA,0
TXN0005385,OP0063,PLR003541,2024-10-24 09:53:33,Withdrawal,E-Wallet,2777.19,BTC,Completed,1452,45.73,CA,0
TXN0005386,OP0064,PLR000753,2024-01-10 03:43:21,Deposit,Bank Transfer,2132.51,USD,Completed,5235,39.87,DE,0
TXN0005387,OP0016,PLR003989,2024-02-11 21:58:02,Deposit,E-Wallet,2872.2,USD,Completed,4656,49.8,GB,1
TXN0005388,OP0071,PLR005356,2024-11-10 11:24:21,Withdrawal,Crypto,3910.75,GBP,Reversed,,23.89,AU,0
TXN0005389,OP0043,PLR001008,2023-04-30 20:40:00,Deposit,Mobile Money,4066.0,EUR,Failed,,29.38,KE,0
TXN0005390,OP0020,PLR002466,2024-06-25 10:49:50,Bonus Credit,Crypto,4658.3,GBP,Completed,4752,33.81,CA,0
TXN0005391,OP0032,PLR004551,2024-12-19 05:19:45,Withdrawal,Card,4024.87,USD,Completed,6941,62.8,ZA,0
TXN0005392,OP0029,PLR000238,2024-12-23 04:39:15,Deposit,Bank Transfer,358.15,EUR,Completed,2157,3.27,PH,0
TXN0005393,OP0042,PLR001111,2023-06-16 23:54:18,Withdrawal,E-Wallet,3820.65,EUR,Completed,1211,90.85,ZA,0
TXN0005394,OP0029,PLR002541,2024-01-22 23:12:26,Deposit,Bank Transfer,1071.84,USD,Completed,1689,28.58,KE,0
TXN0005395,OP0046,PLR000495,2024-12-28 04:24:41,Deposit,Mobile Money,4698.28,USD,Completed,1284,138.17,AU,0
TXN0005396,OP0079,PLR002654,2024-11-29 19:36:48,Withdrawal,Bank Transfer,507.52,GBP,Reversed,,6.04,PH,0
TXN0005397,OP0046,PLR004309,2024-10-17 12:39:16,Bonus Credit,Crypto,873.7,INR,Completed,4402,11.05,CA,0
TXN0005398,OP0030,PLR005901,2024-05-30 21:17:03,Withdrawal,E-Wallet,3507.17,GBP,Completed,2297,77.62,GB,0
TXN0005399,OP0077,PLR002630,2023-09-12 16:54:52,Withdrawal,Mobile Money,2483.46,BTC,Completed,854,46.73,GB,0
TXN0005400,OP0011,PLR004986,2023-11-22 02:42:44,Deposit,Bank Transfer,2504.82,USD,Completed,1890,18.26,DE,0
TXN0005401,OP0025,PLR005011,2024-01-31 17:28:10,Withdrawal,Card,1650.33,GBP,Reversed,,34.73,CA,0
TXN0005402,OP0050,PLR002341,2023-07-12 21:24:44,Bonus Credit,Card,143.02,GBP,Completed,2092,3.95,BR,0
TXN0005403,OP0019,PLR003534,2023-12-28 20:46:35,Withdrawal,Card,4643.03,USD,Completed,5414,138.27,DE,0
TXN0005404,OP0017,PLR003292,2024-03-24 22:56:47,Bonus Credit,E-Wallet,4942.03,GBP,Failed,,146.31,CA,0
TXN0005405,OP0057,PLR000457,2023-10-20 22:13:47,Withdrawal,E-Wallet,3279.24,EUR,Completed,4467,59.99,AU,0
TXN0005406,OP0028,PLR004049,2024-06-16 03:10:11,Withdrawal,Bank Transfer,931.67,EUR,Completed,5211,26.36,GB,0
TXN0005407,OP0064,PLR005145,2024-09-18 10:34:24,Deposit,Card,178.08,USD,Completed,5408,0.94,NG,0
TXN0005408,OP0065,PLR005073,2024-10-13 04:14:00,Deposit,E-Wallet,1319.31,GBP,Completed,3772,23.79,ZA,0
TXN0005409,OP0044,PLR002445,2024-02-18 21:20:54,Withdrawal,Mobile Money,2953.05,GBP,Completed,6397,20.46,GB,0
TXN0005410,OP0058,PLR005699,2024-05-26 22:39:45,Withdrawal,E-Wallet,3999.7,EUR,Failed,,56.4,CA,0
TXN0005411,OP0038,PLR003382,2024-03-28 13:43:54,Refund,Bank Transfer,383.03,USD,Pending,,3.01,CA,0
TXN0005412,OP0045,PLR007966,2024-10-01 13:10:09,Withdrawal,Card,3699.49,GBP,Pending,,103.02,PH,0
TXN0005413,OP0019,PLR000896,2023-11-10 09:00:19,Bonus Credit,Card,2483.4,USD,Completed,310,17.57,DE,0
TXN0005414,OP0075,PLR004338,2023-12-17 13:37:23,Withdrawal,E-Wallet,222.9,EUR,Completed,2730,5.56,DE,0
TXN0005415,OP0070,PLR001152,2024-02-01 07:01:11,Bonus Credit,Bank Transfer,2854.22,BTC,Completed,4819,32.19,ZA,0
TXN0005416,OP0035,PLR006871,2024-12-02 03:55:55,Deposit,Bank Transfer,3541.11,BTC,Completed,3909,44.16,KE,0
TXN0005417,OP0071,PLR006613,2024-04-17 07:47:21,Deposit,E-Wallet,1505.49,USD,Completed,6109,37.77,BR,0
TXN0005418,OP0065,PLR000369,2023-07-24 18:37:55,Deposit,Mobile Money,2879.12,USD,Completed,6123,24.15,GB,0
TXN0005419,OP0037,PLR000509,2024-04-25 22:31:13,Bonus Credit,Crypto,4564.0,EUR,Completed,7165,84.15,NG,0
TXN0005420,OP0073,PLR001671,2023-01-21 01:40:02,Deposit,Bank Transfer,3173.1,INR,Completed,838,58.07,BR,0
TXN0005421,OP0008,PLR002493,2024-10-10 15:31:12,Withdrawal,Card,1099.52,INR,Completed,3142,5.7,PH,0
TXN0005422,OP0022,PLR006997,2023-08-31 19:36:23,Deposit,Bank Transfer,2977.11,EUR,Completed,6610,81.67,IN,0
TXN0005423,OP0021,PLR001985,2024-11-25 23:24:37,Withdrawal,Bank Transfer,1607.39,USD,Completed,1720,15.18,PH,1
TXN0005424,OP0057,PLR007407,2023-09-08 17:48:39,Deposit,E-Wallet,2009.51,INR,Completed,3257,47.6,PH,0
TXN0005425,OP0010,PLR005247,2024-02-19 18:33:23,Withdrawal,E-Wallet,193.24,USD,Completed,5034,3.59,DE,0
TXN0005426,OP0072,PLR002317,2023-09-09 11:44:34,Deposit,Crypto,4946.15,EUR,Completed,2778,104.31,KE,0
TXN0005427,OP0047,PLR000081,2024-11-25 15:25:09,Withdrawal,Card,2241.14,INR,Failed,,36.19,IN,0
TXN0005428,OP0017,PLR004052,2024-12-17 09:54:23,Bonus Credit,E-Wallet,4868.56,USD,Completed,3557,50.95,NG,0
TXN0005429,OP0069,PLR000365,2023-08-23 09:36:59,Withdrawal,Crypto,3375.87,EUR,Pending,,89.1,GB,0
TXN0005430,OP0006,PLR007981,2023-08-06 00:19:41,Deposit,Crypto,309.31,EUR,Failed,,6.09,GB,0
TXN0005431,OP0069,PLR005895,2023-02-21 11:48:01,Bonus Credit,Mobile Money,2975.94,EUR,Completed,3989,63.13,KE,1
TXN0005432,OP0016,PLR004765,2023-12-30 23:05:53,Withdrawal,Card,876.72,GBP,Completed,3491,10.52,BR,0
TXN0005433,OP0068,PLR005439,2024-08-21 11:52:57,Deposit,Bank Transfer,226.71,USD,Completed,4648,5.0,NG,0
TXN0005434,OP0076,PLR007783,2024-10-03 04:23:52,Deposit,Card,3592.22,USD,Completed,5269,40.7,ZA,0
TXN0005435,OP0079,PLR004543,2024-04-16 22:59:31,Bonus Credit,E-Wallet,938.16,INR,Completed,6403,25.56,KE,1
TXN0005436,OP0050,PLR000421,2023-10-22 20:26:46,Deposit,Card,1135.53,USD,Completed,6578,11.51,ZA,0
TXN0005437,OP0020,PLR005566,2024-05-09 07:09:05,Deposit,E-Wallet,2424.26,USD,Completed,3578,52.36,PH,0
TXN0005438,OP0010,PLR000973,2023-08-10 18:17:05,Withdrawal,E-Wallet,2408.25,BTC,Completed,7060,43.58,CA,0
TXN0005439,OP0015,PLR000562,2023-12-29 22:18:19,Withdrawal,Bank Transfer,1767.34,EUR,Failed,,23.12,IN,0
TXN0005440,OP0063,PLR002556,2023-09-28 03:33:00,Deposit,Bank Transfer,3265.53,GBP,Completed,1313,78.06,IN,0
TXN0005441,OP0026,PLR002229,2023-06-13 03:10:41,Deposit,Bank Transfer,2955.73,USD,Completed,5734,38.5,NG,0
TXN0005442,OP0052,PLR004446,2024-01-12 23:06:25,Deposit,Crypto,907.1,EUR,Pending,,23.62,PH,0
TXN0005443,OP0008,PLR004728,2023-06-01 04:47:15,Withdrawal,Card,2408.53,GBP,Pending,,58.26,ZA,0
TXN0005444,OP0021,PLR003596,2023-09-13 19:50:26,Deposit,Crypto,1414.98,INR,Reversed,,33.62,DE,0
TXN0005445,OP0047,PLR007899,2023-05-25 03:48:24,Withdrawal,Mobile Money,572.26,BTC,Pending,,8.01,NG,1
TXN0005446,OP0019,PLR004500,2023-07-27 09:04:58,Withdrawal,E-Wallet,2431.01,USD,Failed,,16.76,AU,0
TXN0005447,OP0005,PLR006178,2024-05-11 22:32:59,Deposit,Card,3800.61,USD,Completed,3035,89.56,DE,1
TXN0005448,OP0077,PLR001904,2023-12-17 12:24:08,Withdrawal,Crypto,1638.47,EUR,Completed,3307,31.2,ZA,0
TXN0005449,OP0010,PLR001550,2024-12-14 11:12:15,Withdrawal,Card,4013.81,USD,Failed,,99.19,AU,0
TXN0005450,OP0007,PLR002365,2023-05-04 09:38:19,Withdrawal,E-Wallet,1063.45,GBP,Failed,,24.79,IN,0
TXN0005451,OP0042,PLR001121,2024-06-04 18:37:37,Deposit,Bank Transfer,3272.26,GBP,Completed,5154,56.64,IN,0
TXN0005452,OP0049,PLR001095,2024-06-22 04:08:21,Deposit,Mobile Money,1084.82,BTC,Completed,6188,15.01,GB,0
TXN0005453,OP0009,PLR001149,2024-03-18 16:38:04,Withdrawal,E-Wallet,1407.98,BTC,Completed,7081,16.2,DE,0
TXN0005454,OP0004,PLR003268,2023-03-23 15:36:28,Withdrawal,E-Wallet,188.4,INR,Completed,2974,4.42,IN,0
TXN0005455,OP0044,PLR003814,2023-05-21 05:39:27,Deposit,E-Wallet,3527.38,USD,Pending,,42.66,PH,0
TXN0005456,OP0003,PLR001098,2023-10-18 03:15:30,Withdrawal,Crypto,4249.07,GBP,Completed,1858,24.77,BR,0
TXN0005457,OP0057,PLR007270,2024-10-29 04:25:42,Deposit,Bank Transfer,1091.36,USD,Completed,3114,27.59,KE,0
TXN0005458,OP0016,PLR000149,2023-03-21 12:33:36,Withdrawal,Mobile Money,4314.31,INR,Completed,6552,85.63,DE,0
TXN0005459,OP0050,PLR000247,2024-10-29 12:04:20,Deposit,Card,3706.13,USD,Reversed,,26.57,KE,0
TXN0005460,OP0014,PLR004725,2023-08-30 05:15:26,Bonus Credit,Card,3956.05,BTC,Completed,851,91.58,BR,0
TXN0005461,OP0034,PLR003571,2023-01-23 12:00:20,Withdrawal,Crypto,3570.18,EUR,Pending,,63.8,KE,0
TXN0005462,OP0029,PLR005421,2023-07-09 14:13:22,Withdrawal,Card,1411.23,USD,Completed,4148,33.62,ZA,0
TXN0005463,OP0001,PLR007200,2024-01-16 23:41:47,Withdrawal,E-Wallet,267.68,GBP,Completed,3035,2.76,KE,0
TXN0005464,OP0068,PLR003901,2023-10-02 21:04:30,Deposit,Bank Transfer,2741.76,EUR,Completed,2608,61.86,BR,1
TXN0005465,OP0062,PLR001231,2023-08-16 07:47:06,Deposit,E-Wallet,4072.31,USD,Completed,7053,121.62,BR,0
TXN0005466,OP0034,PLR002323,2024-03-31 14:26:31,Bonus Credit,Card,2711.36,GBP,Completed,1040,74.44,KE,0
TXN0005467,OP0006,PLR006289,2023-01-13 13:28:18,Withdrawal,Mobile Money,28.17,GBP,Completed,1589,0.63,CA,0
TXN0005468,OP0050,PLR002066,2023-03-31 15:00:24,Deposit,Card,662.57,USD,Completed,2175,9.44,AU,0
TXN0005469,OP0069,PLR004016,2023-03-26 05:15:28,Deposit,Bank Transfer,1894.66,GBP,Completed,3983,30.87,GB,0
TXN0005470,OP0024,PLR007902,2024-01-10 11:42:02,Deposit,Card,3564.68,BTC,Completed,3055,97.67,BR,0
TXN0005471,OP0064,PLR003335,2023-09-01 12:06:48,Withdrawal,E-Wallet,3529.08,GBP,Completed,808,60.52,AU,0
TXN0005472,OP0050,PLR003330,2024-03-29 14:04:33,Bonus Credit,Mobile Money,3777.32,INR,Completed,271,84.18,GB,0
TXN0005473,OP0043,PLR006318,2023-10-02 18:20:26,Deposit,E-Wallet,2426.02,EUR,Completed,6884,57.27,IN,0
TXN0005474,OP0009,PLR006249,2023-04-13 10:51:17,Deposit,Bank Transfer,1665.49,GBP,Failed,,21.12,GB,0
TXN0005475,OP0026,PLR005148,2023-02-01 20:50:08,Deposit,E-Wallet,830.45,USD,Failed,,19.37,ZA,0
TXN0005476,OP0050,PLR006683,2023-07-03 03:15:57,Withdrawal,Card,4386.5,INR,Completed,1376,102.63,IN,0
TXN0005477,OP0063,PLR001951,2023-08-05 22:55:09,Deposit,Mobile Money,4873.85,USD,Completed,970,54.11,IN,0
TXN0005478,OP0053,PLR006137,2023-05-18 11:15:58,Withdrawal,Crypto,4264.62,EUR,Completed,5318,85.13,AU,0
TXN0005479,OP0023,PLR005267,2023-07-22 16:08:32,Withdrawal,Mobile Money,4676.96,USD,Completed,1082,128.11,CA,1
TXN0005480,OP0017,PLR004059,2024-09-08 00:29:36,Deposit,E-Wallet,3072.49,EUR,Pending,,46.34,KE,0
TXN0005481,OP0068,PLR005164,2024-10-17 04:52:37,Withdrawal,E-Wallet,348.19,EUR,Completed,6818,4.2,ZA,0
TXN0005482,OP0076,PLR007649,2024-02-08 08:52:49,Refund,Card,2107.71,GBP,Completed,2308,34.01,IN,0
TXN0005483,OP0035,PLR003347,2024-09-20 15:26:20,Withdrawal,Crypto,3909.21,EUR,Completed,5062,31.4,GB,0
TXN0005484,OP0027,PLR005185,2023-11-01 05:25:48,Deposit,E-Wallet,3528.62,BTC,Completed,4233,57.74,KE,0
TXN0005485,OP0072,PLR000849,2024-11-07 01:47:15,Refund,Crypto,169.86,EUR,Completed,2932,4.96,ZA,0
TXN0005486,OP0007,PLR006493,2023-12-16 23:00:15,Bonus Credit,Mobile Money,2827.37,BTC,Failed,,82.7,KE,0
TXN0005487,OP0036,PLR000695,2024-03-16 03:16:14,Withdrawal,Bank Transfer,3399.65,INR,Completed,4040,77.19,PH,0
TXN0005488,OP0014,PLR007296,2023-04-09 21:42:29,Withdrawal,Crypto,3059.45,USD,Completed,2804,72.17,NG,0
TXN0005489,OP0020,PLR004450,2024-10-03 05:31:17,Bonus Credit,Crypto,695.17,GBP,Failed,,16.03,KE,1
TXN0005490,OP0051,PLR007519,2023-09-25 01:56:10,Refund,Bank Transfer,2466.31,EUR,Pending,,17.82,PH,0
TXN0005491,OP0002,PLR007245,2024-07-06 08:40:56,Deposit,Bank Transfer,1957.46,USD,Pending,,27.96,ZA,0
TXN0005492,OP0076,PLR000700,2024-05-29 09:43:41,Deposit,Bank Transfer,690.61,USD,Reversed,,8.91,DE,1
TXN0005493,OP0017,PLR003970,2024-04-09 13:10:16,Deposit,Crypto,326.46,GBP,Failed,,8.06,DE,0
TXN0005494,OP0010,PLR002807,2023-08-10 04:11:45,Deposit,E-Wallet,3294.56,EUR,Completed,4502,83.17,IN,0
TXN0005495,OP0071,PLR005148,2023-10-19 22:58:56,Withdrawal,Crypto,311.91,GBP,Completed,4135,6.96,ZA,0
TXN0005496,OP0032,PLR001792,2024-05-07 15:39:10,Deposit,Bank Transfer,4727.56,USD,Completed,1444,28.37,NG,0
TXN0005497,OP0003,PLR006781,2024-05-19 20:42:18,Deposit,Bank Transfer,840.71,BTC,Completed,1928,15.76,IN,0
TXN0005498,OP0014,PLR003269,2024-07-09 13:49:06,Withdrawal,E-Wallet,4644.51,BTC,Completed,941,107.07,ZA,0
TXN0005499,OP0076,PLR000073,2024-02-27 17:11:53,Deposit,E-Wallet,3042.82,BTC,Failed,,31.17,BR,0
TXN0005500,OP0064,PLR003350,2023-06-15 08:22:36,Deposit,E-Wallet,4280.13,INR,Completed,1544,99.12,DE,1
TXN0005501,OP0014,PLR001188,2023-10-30 20:39:55,Bonus Credit,Bank Transfer,142.6,USD,Completed,5068,2.45,IN,1
TXN0005502,OP0069,PLR003640,2023-07-11 09:12:07,Deposit,Mobile Money,1252.88,BTC,Completed,2961,12.27,CA,0
TXN0005503,OP0037,PLR000518,2024-09-14 12:24:14,Deposit,E-Wallet,4072.71,USD,Completed,5005,28.4,DE,0
TXN0005504,OP0056,PLR004126,2024-09-17 00:21:08,Deposit,Crypto,1116.87,USD,Completed,133,10.18,PH,0
TXN0005505,OP0059,PLR000183,2024-11-18 09:57:35,Withdrawal,E-Wallet,1123.12,INR,Reversed,,16.21,KE,0
TXN0005506,OP0056,PLR000980,2023-05-13 00:34:04,Bonus Credit,Card,3802.39,USD,Failed,,45.65,IN,0
TXN0005507,OP0080,PLR001287,2023-12-05 04:03:39,Withdrawal,Mobile Money,4452.61,USD,Completed,7063,121.01,GB,0
TXN0005508,OP0033,PLR007329,2024-09-10 11:13:24,Deposit,Bank Transfer,1662.46,GBP,Completed,1811,33.92,KE,0
TXN0005509,OP0040,PLR005019,2023-04-20 22:21:08,Withdrawal,Mobile Money,1303.88,EUR,Completed,2382,15.99,KE,0
