game_id,game_name,provider,game_type,rtp_pct,volatility,mobile_ready,live_dealer,launch_date,is_active,has_bonus_round,min_bet_usd,max_bet_usd
GM01832,Game_01832,BGaming,Virtual Sports,93.41,Low,1,0,2019-09-07,1,1,1.0,5000
GM01833,Game_01833,Playtech,Table Games,98.04,High,1,0,2024-05-25,1,1,0.2,1000
GM01834,Game_01834,Evolution,Slots,92.58,Medium,1,0,2022-06-26,1,1,0.1,1000
GM01835,Game_01835,Play n GO,Table Games,94.0,Medium,1,0,2023-08-30,1,0,0.2,5000
GM01836,Game_01836,Playtech,Live Casino,99.45,Low,0,1,2021-11-12,1,1,1.0,500
GM01837,Game_01837,Relax Gaming,Live Casino,99.31,Low,1,1,2021-02-11,1,1,0.2,5000
GM01838,Game_01838,Relax Gaming,Virtual Sports,96.09,Medium,1,0,2022-11-11,1,1,1.0,500
GM01839,Game_01839,Relax Gaming,Crash,92.64,High,1,0,2023-04-09,1,1,0.2,1000
GM01840,Game_01840,Evolution,Crash,95.08,High,0,0,2021-07-29,1,0,0.5,500
GM01841,Game_01841,Playtech,Crash,97.25,Low,1,0,2022-05-29,1,0,0.5,500
GM01842,Game_01842,BGaming,Live Casino,96.22,High,0,1,2022-07-01,1,0,0.2,5000
GM01843,Game_01843,Evolution,Crash,93.82,Low,1,0,2023-07-16,1,0,0.2,1000
GM01844,Game_01844,NetEnt,Virtual Sports,97.95,Medium,1,0,2018-09-09,1,1,0.2,100
GM01845,Game_01845,Hacksaw,Slots,94.93,High,1,0,2023-12-13,1,0,0.5,1000
GM01846,Game_01846,Relax Gaming,Virtual Sports,93.54,Medium,1,0,2023-04-01,1,1,1.0,250
GM01847,Game_01847,Play n GO,Virtual Sports,92.65,High,0,0,2019-08-30,1,1,0.1,250
GM01848,Game_01848,Pragmatic Play,Table Games,96.9,Low,1,0,2024-08-09,1,0,1.0,100
GM01849,Game_01849,Spribe,Virtual Sports,95.45,High,1,0,2023-12-23,1,1,1.0,250
GM01850,Game_01850,Spribe,Virtual Sports,93.57,High,1,0,2019-03-30,1,0,0.2,100
GM01851,Game_01851,Microgaming,Virtual Sports,97.8,Low,1,0,2022-04-04,1,1,0.2,500
GM01852,Game_01852,Microgaming,Live Casino,98.7,Medium,1,1,2020-10-27,1,1,1.0,500
GM01853,Game_01853,Relax Gaming,Virtual Sports,98.47,High,1,0,2023-11-13,0,1,1.0,100
GM01854,Game_01854,Evolution,Crash,93.97,Low,1,0,2019-11-25,1,1,1.0,500
GM01855,Game_01855,Playtech,Table Games,94.09,High,0,0,2019-10-18,0,0,0.1,5000
GM01856,Game_01856,Play n GO,Slots,95.46,High,0,0,2022-06-16,1,0,1.0,1000
GM01857,Game_01857,NetEnt,Crash,92.22,Medium,1,0,2021-05-16,1,1,1.0,500
GM01858,Game_01858,BGaming,Crash,96.1,Low,1,0,2021-07-28,1,1,1.0,1000
GM01859,Game_01859,Relax Gaming,Virtual Sports,97.54,Medium,1,0,2020-04-11,1,1,0.1,1000
GM01860,Game_01860,NetEnt,Live Casino,96.23,High,1,1,2021-09-04,0,0,0.1,5000
GM01861,Game_01861,Hacksaw,Slots,97.09,Medium,0,0,2023-02-09,1,1,0.1,500
GM01862,Game_01862,Evolution,Crash,96.31,Medium,1,0,2024-10-01,1,1,0.2,5000
GM01863,Game_01863,Pragmatic Play,Virtual Sports,95.08,Low,1,0,2022-06-05,1,0,0.5,5000
GM01864,Game_01864,NetEnt,Virtual Sports,93.98,Medium,1,0,2018-10-04,1,1,0.5,100
GM01865,Game_01865,BGaming,Virtual Sports,95.44,Medium,1,0,2022-12-17,1,0,1.0,1000
GM01866,Game_01866,Playtech,Slots,93.89,Low,1,0,2023-01-15,0,0,0.1,100
GM01867,Game_01867,Spribe,Virtual Sports,94.3,Low,1,0,2022-11-15,1,1,0.2,1000
GM01868,Game_01868,Spribe,Slots,93.32,Medium,1,0,2021-06-28,1,1,0.2,500
GM01869,Game_01869,Play n GO,Slots,93.72,Medium,1,0,2024-09-24,1,1,0.1,100
GM01870,Game_01870,Spribe,Table Games,96.52,High,1,0,2021-03-01,1,0,0.2,1000
GM01871,Game_01871,Spribe,Live Casino,96.59,Medium,1,1,2020-12-18,1,1,1.0,100
GM01872,Game_01872,Play n GO,Table Games,94.36,High,1,0,2019-12-02,1,0,0.2,1000
GM01873,Game_01873,BGaming,Virtual Sports,93.25,Low,1,0,2020-01-10,1,0,1.0,250
GM01874,Game_01874,Pragmatic Play,Crash,96.11,Medium,1,0,2020-12-29,1,0,0.5,5000
GM01875,Game_01875,Relax Gaming,Slots,95.84,High,0,0,2020-03-18,1,1,1.0,100
GM01876,Game_01876,BGaming,Slots,92.69,High,1,0,2022-09-26,0,0,0.2,500
GM01877,Game_01877,Play n GO,Virtual Sports,96.0,Medium,1,0,2023-01-23,1,0,0.5,1000
GM01878,Game_01878,Spribe,Live Casino,96.37,High,0,1,2021-07-16,1,0,0.5,5000
GM01879,Game_01879,Evolution,Live Casino,98.77,Medium,1,1,2019-01-26,1,0,0.1,5000
GM01880,Game_01880,Microgaming,Slots,96.31,Medium,1,0,2021-07-09,1,1,1.0,1000
GM01881,Game_01881,Relax Gaming,Live Casino,98.53,Low,1,1,2022-04-07,0,0,0.5,500
GM01882,Game_01882,Hacksaw,Live Casino,99.13,Medium,1,1,2024-07-07,1,0,1.0,250
GM01883,Game_01883,Hacksaw,Table Games,97.27,Medium,1,0,2020-06-04,1,1,0.1,5000
GM01884,Game_01884,BGaming,Virtual Sports,94.24,Low,1,0,2019-05-04,1,1,1.0,500
GM01885,Game_01885,Play n GO,Table Games,97.25,Medium,1,0,2019-04-12,0,1,0.1,250
GM01886,Game_01886,Pragmatic Play,Live Casino,96.23,High,1,1,2022-08-15,1,1,1.0,1000
GM01887,Game_01887,Pragmatic Play,Crash,95.94,Medium,0,0,2022-08-29,1,0,0.5,100
GM01888,Game_01888,Hacksaw,Table Games,98.39,High,1,0,2024-04-15,1,0,0.1,5000
GM01889,Game_01889,Play n GO,Table Games,95.63,High,1,0,2023-07-15,1,1,0.5,100
GM01890,Game_01890,BGaming,Slots,95.17,High,1,0,2021-09-05,1,1,0.5,5000
GM01891,Game_01891,Playtech,Crash,92.45,Medium,1,0,2020-01-29,1,0,1.0,5000
GM01892,Game_01892,Hacksaw,Table Games,97.65,Medium,1,0,2023-10-10,1,1,1.0,500
GM01893,Game_01893,Microgaming,Slots,95.44,Medium,1,0,2018-02-06,1,0,0.1,250
GM01894,Game_01894,NetEnt,Table Games,98.37,Medium,0,0,2020-06-26,1,0,0.1,250
GM01895,Game_01895,BGaming,Slots,95.83,Medium,1,0,2023-04-21,1,1,0.5,5000
GM01896,Game_01896,Hacksaw,Slots,98.05,High,1,0,2022-10-03,1,1,0.5,100
GM01897,Game_01897,Hacksaw,Live Casino,97.28,High,1,1,2022-04-13,1,1,0.5,5000
GM01898,Game_01898,Evolution,Virtual Sports,97.23,Medium,1,0,2018-06-28,1,1,0.5,5000
GM01899,Game_01899,Microgaming,Live Casino,98.29,Medium,0,1,2021-06-14,1,0,0.2,5000
GM01900,Game_01900,Play n GO,Live Casino,98.55,High,1,1,2022-11-09,1,1,0.1,5000
GM01901,Game_01901,Spribe,Virtual Sports,98.15,Low,1,0,2019-02-22,1,1,1.0,1000
GM01902,Game_01902,Evolution,Live Casino,97.99,High,1,1,2024-01-03,1,1,0.5,500
GM01903,Game_01903,Spribe,Virtual Sports,93.96,High,1,0,2020-01-16,1,1,1.0,250
GM01904,Game_01904,NetEnt,Live Casino,98.6,Medium,1,1,2020-02-11,1,1,1.0,1000
GM01905,Game_01905,NetEnt,Live Casino,96.05,Medium,1,1,2023-12-15,1,1,1.0,100
GM01906,Game_01906,Play n GO,Live Casino,96.01,Medium,1,1,2019-06-13,1,1,0.2,100
GM01907,Game_01907,NetEnt,Crash,98.32,High,1,0,2023-12-04,1,1,0.5,1000
GM01908,Game_01908,Spribe,Slots,97.46,High,0,0,2018-08-04,1,0,0.1,500
GM01909,Game_01909,Relax Gaming,Crash,94.91,Low,1,0,2022-07-04,0,1,0.1,500
GM01910,Game_01910,Play n GO,Table Games,93.7,Medium,1,0,2021-01-02,1,1,0.1,5000
GM01911,Game_01911,NetEnt,Virtual Sports,93.12,High,1,0,2021-05-24,1,0,0.2,100
GM01912,Game_01912,Microgaming,Live Casino,97.11,Medium,1,1,2022-01-27,1,0,0.1,250
GM01913,Game_01913,NetEnt,Virtual Sports,92.8,High,1,0,2022-01-19,1,0,0.2,1000
GM01914,Game_01914,Playtech,Table Games,95.24,Medium,1,0,2024-05-30,1,1,0.2,250
GM01915,Game_01915,Relax Gaming,Crash,97.59,Medium,1,0,2021-05-21,1,0,0.1,250
GM01916,Game_01916,Playtech,Crash,92.7,Medium,1,0,2023-01-06,1,0,0.1,500
GM01917,Game_01917,Microgaming,Table Games,97.36,Low,1,0,2019-09-23,1,1,0.1,100
GM01918,Game_01918,BGaming,Slots,96.63,Medium,0,0,2020-05-19,1,0,0.2,100
GM01919,Game_01919,Play n GO,Virtual Sports,93.86,Low,0,0,2018-09-02,1,1,1.0,1000
GM01920,Game_01920,Spribe,Live Casino,99.01,Medium,1,1,2022-09-08,1,1,0.5,500
GM01921,Game_01921,Pragmatic Play,Slots,96.12,Medium,1,0,2021-11-25,1,0,0.5,100
GM01922,Game_01922,Evolution,Slots,96.81,High,1,0,2020-12-28,1,0,1.0,5000
GM01923,Game_01923,Pragmatic Play,Crash,94.68,Low,1,0,2019-11-21,1,1,1.0,1000
GM01924,Game_01924,Spribe,Slots,93.1,Medium,1,0,2024-01-10,1,0,0.1,250
GM01925,Game_01925,Evolution,Virtual Sports,94.46,Medium,1,0,2019-05-07,1,0,0.2,100
GM01926,Game_01926,Pragmatic Play,Table Games,94.28,Low,0,0,2018-09-22,1,0,0.5,5000
GM01927,Game_01927,Microgaming,Crash,93.18,Medium,1,0,2022-09-17,1,0,0.2,500
GM01928,Game_01928,Microgaming,Slots,92.01,Medium,1,0,2020-05-19,1,1,1.0,100
GM01929,Game_01929,Hacksaw,Slots,96.85,Low,0,0,2021-09-23,0,0,0.5,5000
GM01930,Game_01930,Hacksaw,Live Casino,97.57,High,0,1,2020-11-28,1,1,1.0,5000
GM01931,Game_01931,Play n GO,Slots,92.23,High,1,0,2022-01-17,1,1,0.2,250
GM01932,Game_01932,NetEnt,Table Games,98.42,High,1,0,2020-05-30,1,0,1.0,1000
GM01933,Game_01933,NetEnt,Table Games,95.48,Medium,1,0,2019-10-23,0,1,1.0,500
GM01934,Game_01934,Relax Gaming,Crash,95.53,High,1,0,2022-12-25,1,0,0.2,100
GM01935,Game_01935,Relax Gaming,Crash,96.12,Medium,1,0,2021-05-11,1,1,1.0,500
GM01936,Game_01936,Hacksaw,Virtual Sports,96.34,High,1,0,2021-01-05,1,0,1.0,1000
GM01937,Game_01937,NetEnt,Virtual Sports,96.35,Medium,1,0,2022-08-19,1,0,0.1,100
GM01938,Game_01938,Hacksaw,Crash,98.06,High,0,0,2023-06-16,1,0,0.2,500
GM01939,Game_01939,Relax Gaming,Slots,95.83,Low,1,0,2022-09-17,1,0,0.5,500
GM01940,Game_01940,Hacksaw,Live Casino,98.61,Medium,1,1,2021-04-24,1,1,0.5,100
GM01941,Game_01941,Playtech,Table Games,97.07,Medium,1,0,2024-09-25,1,1,1.0,250
GM01942,Game_01942,Play n GO,Slots,92.83,Medium,1,0,2019-03-11,1,0,1.0,250
GM01943,Game_01943,NetEnt,Table Games,94.34,Low,1,0,2023-04-01,1,0,0.1,5000
GM01944,Game_01944,Microgaming,Virtual Sports,96.93,Low,1,0,2021-11-16,0,1,0.5,500
GM01945,Game_01945,BGaming,Live Casino,97.77,Low,0,1,2023-06-02,1,0,0.1,1000
GM01946,Game_01946,Pragmatic Play,Table Games,93.17,Low,0,0,2021-08-18,0,1,0.5,100
GM01947,Game_01947,Microgaming,Table Games,98.05,Medium,1,0,2019-09-22,1,1,0.1,5000
GM01948,Game_01948,BGaming,Crash,94.43,High,1,0,2023-09-26,1,0,0.5,500
GM01949,Game_01949,Playtech,Table Games,92.7,High,0,0,2018-10-28,1,0,0.1,100
GM01950,Game_01950,Hacksaw,Live Casino,97.71,Medium,1,1,2018-04-19,1,0,0.2,500
GM01951,Game_01951,Relax Gaming,Slots,93.46,Medium,1,0,2018-03-24,1,0,0.2,100
GM01952,Game_01952,Spribe,Table Games,96.58,High,1,0,2023-11-29,0,0,0.5,100
GM01953,Game_01953,Evolution,Table Games,93.3,High,1,0,2019-04-02,0,0,0.5,250
GM01954,Game_01954,NetEnt,Slots,96.01,High,1,0,2020-07-13,1,1,0.5,5000
GM01955,Game_01955,Evolution,Virtual Sports,94.09,Low,1,0,2019-11-14,1,0,0.5,250
GM01956,Game_01956,Microgaming,Slots,98.45,Low,0,0,2022-06-15,1,1,0.2,100
GM01957,Game_01957,BGaming,Live Casino,99.41,High,1,1,2022-03-12,1,0,0.1,1000
GM01958,Game_01958,NetEnt,Virtual Sports,93.23,High,1,0,2018-03-24,1,0,0.1,250
GM01959,Game_01959,Pragmatic Play,Crash,97.66,Medium,0,0,2022-07-08,1,0,1.0,500
GM01960,Game_01960,Hacksaw,Virtual Sports,95.1,Low,1,0,2018-02-22,1,1,0.2,100
GM01961,Game_01961,Play n GO,Crash,93.37,Medium,1,0,2021-08-21,1,0,0.5,1000
GM01962,Game_01962,Hacksaw,Virtual Sports,94.13,High,0,0,2022-05-12,1,1,0.1,250
GM01963,Game_01963,Playtech,Crash,94.07,Medium,1,0,2023-08-01,1,1,1.0,500
GM01964,Game_01964,Play n GO,Crash,98.03,Low,1,0,2019-09-03,1,1,0.2,100
GM01965,Game_01965,NetEnt,Crash,95.52,Medium,1,0,2022-11-06,1,0,0.1,250
GM01966,Game_01966,NetEnt,Virtual Sports,93.23,High,1,0,2018-07-05,1,1,0.2,250
GM01967,Game_01967,Relax Gaming,Slots,94.6,High,1,0,2019-08-09,1,0,0.1,100
GM01968,Game_01968,Relax Gaming,Slots,97.89,Medium,1,0,2024-09-15,1,1,0.2,1000
GM01969,Game_01969,Play n GO,Table Games,97.95,High,1,0,2021-04-22,1,0,0.2,5000
GM01970,Game_01970,Microgaming,Virtual Sports,97.0,Medium,1,0,2024-07-11,1,0,0.5,5000
GM01971,Game_01971,Evolution,Crash,96.6,Medium,1,0,2022-06-21,1,0,1.0,100
GM01972,Game_01972,NetEnt,Slots,92.81,Medium,0,0,2021-05-29,1,1,0.2,100
GM01973,Game_01973,BGaming,Live Casino,96.08,Low,1,1,2018-07-17,0,0,0.2,250
GM01974,Game_01974,Relax Gaming,Table Games,97.21,High,1,0,2023-11-30,1,1,0.2,100
GM01975,Game_01975,Relax Gaming,Live Casino,97.16,High,1,1,2020-02-28,0,0,0.1,500
GM01976,Game_01976,Hacksaw,Live Casino,98.94,High,1,1,2024-02-29,1,0,0.1,5000
GM01977,Game_01977,Pragmatic Play,Slots,94.0,High,1,0,2021-11-09,1,0,0.2,5000
GM01978,Game_01978,Relax Gaming,Crash,94.02,Medium,1,0,2023-02-06,0,1,1.0,1000
GM01979,Game_01979,Hacksaw,Table Games,94.3,Medium,1,0,2020-05-03,1,0,0.2,500
GM01980,Game_01980,Playtech,Table Games,94.47,Medium,1,0,2023-08-06,1,1,0.1,500
GM01981,Game_01981,Hacksaw,Crash,93.37,High,1,0,2024-10-01,1,0,0.5,1000
GM01982,Game_01982,Relax Gaming,Live Casino,98.9,Medium,1,1,2023-09-10,1,1,1.0,250
GM01983,Game_01983,Playtech,Live Casino,98.86,Medium,1,1,2022-09-18,1,1,1.0,5000
GM01984,Game_01984,Spribe,Slots,92.23,High,0,0,2021-08-14,1,1,0.1,500
GM01985,Game_01985,NetEnt,Table Games,95.62,Medium,1,0,2024-01-17,1,1,0.2,250
GM01986,Game_01986,Relax Gaming,Crash,96.62,High,1,0,2022-06-30,1,0,1.0,500
GM01987,Game_01987,NetEnt,Table Games,94.83,Medium,1,0,2022-10-11,1,1,0.5,5000
GM01988,Game_01988,Evolution,Live Casino,97.91,High,1,1,2022-06-15,1,1,0.2,5000
GM01989,Game_01989,NetEnt,Table Games,95.57,High,0,0,2018-01-31,1,0,0.5,5000
GM01990,Game_01990,Play n GO,Live Casino,97.29,High,1,1,2019-08-05,0,0,1.0,5000
GM01991,Game_01991,BGaming,Virtual Sports,93.54,High,1,0,2018-11-16,1,1,0.5,250
GM01992,Game_01992,Playtech,Live Casino,98.7,Medium,0,1,2021-08-23,1,0,0.5,250
GM01993,Game_01993,Play n GO,Table Games,94.06,High,1,0,2023-12-13,1,1,0.2,500
GM01994,Game_01994,Evolution,Slots,97.57,High,1,0,2022-08-02,1,0,0.5,5000
GM01995,Game_01995,Play n GO,Slots,96.16,Medium,1,0,2023-06-19,1,1,0.2,250
GM01996,Game_01996,Microgaming,Crash,92.98,Medium,1,0,2021-03-29,1,1,1.0,500
GM01997,Game_01997,Evolution,Virtual Sports,92.7,High,1,0,2024-01-19,1,1,0.5,250
GM01998,Game_01998,Pragmatic Play,Table Games,94.64,Medium,1,0,2023-12-04,1,1,1.0,5000
GM01999,Game_01999,Playtech,Table Games,95.65,Low,1,0,2023-07-05,1,1,0.1,5000
GM02000,Game_02000,Relax Gaming,Crash,92.11,High,1,0,2019-08-07,1,1,0.5,500
GM02001,Game_02001,NetEnt,Slots,97.56,High,0,0,2020-12-08,1,1,0.2,250
GM02002,Game_02002,Relax Gaming,Slots,96.92,Medium,1,0,2023-11-19,0,1,1.0,1000
GM02003,Game_02003,NetEnt,Virtual Sports,92.05,Medium,1,0,2018-05-02,1,1,1.0,500
GM02004,Game_02004,Pragmatic Play,Table Games,92.45,High,1,0,2020-11-20,1,1,0.5,500
GM02005,Game_02005,Evolution,Virtual Sports,97.1,High,1,0,2018-02-07,1,0,0.1,5000
GM02006,Game_02006,Evolution,Virtual Sports,94.91,Low,1,0,2023-07-04,1,1,0.5,250
GM02007,Game_02007,BGaming,Crash,92.69,High,1,0,2023-11-23,1,0,0.2,250
GM02008,Game_02008,Evolution,Virtual Sports,97.56,High,1,0,2020-05-31,1,0,0.1,1000
GM02009,Game_02009,Spribe,Slots,96.07,Medium,1,0,2023-08-23,1,0,0.2,1000
GM02010,Game_02010,BGaming,Crash,94.57,Low,1,0,2018-11-09,1,1,0.1,1000
GM02011,Game_02011,BGaming,Slots,93.46,Medium,1,0,2020-06-19,0,1,0.5,100
GM02012,Game_02012,Pragmatic Play,Slots,95.04,Medium,1,0,2022-10-13,1,0,0.5,500
GM02013,Game_02013,Playtech,Table Games,93.13,Medium,1,0,2019-05-06,1,1,1.0,100
GM02014,Game_02014,Evolution,Slots,96.62,High,1,0,2023-07-18,1,0,0.2,250
GM02015,Game_02015,Spribe,Virtual Sports,92.05,High,1,0,2021-09-16,1,1,0.2,5000
GM02016,Game_02016,NetEnt,Virtual Sports,97.15,High,1,0,2019-05-08,1,1,1.0,100
GM02017,Game_02017,Spribe,Slots,96.29,Medium,1,0,2023-06-09,1,0,0.5,1000
GM02018,Game_02018,BGaming,Virtual Sports,92.69,Medium,1,0,2018-03-27,1,0,0.2,500
GM02019,Game_02019,Playtech,Crash,92.04,Low,1,0,2020-09-05,1,0,0.2,250
GM02020,Game_02020,Play n GO,Virtual Sports,93.27,High,1,0,2023-01-30,0,1,1.0,100
GM02021,Game_02021,Spribe,Virtual Sports,93.0,Medium,1,0,2023-08-31,1,1,0.1,5000
GM02022,Game_02022,Play n GO,Virtual Sports,96.08,Low,1,0,2018-08-18,1,0,1.0,1000
GM02023,Game_02023,Spribe,Slots,97.23,Low,1,0,2018-05-15,1,1,0.5,1000
GM02024,Game_02024,Hacksaw,Crash,97.91,Medium,1,0,2019-08-20,1,1,0.2,1000
GM02025,Game_02025,Pragmatic Play,Virtual Sports,97.89,Low,1,0,2022-09-04,1,0,0.2,100
GM02026,Game_02026,Spribe,Table Games,95.73,Medium,1,0,2019-02-16,1,1,0.2,5000
GM02027,Game_02027,Play n GO,Virtual Sports,97.82,High,0,0,2019-04-14,1,1,0.5,250
GM02028,Game_02028,Hacksaw,Slots,92.67,Medium,1,0,2023-05-09,1,1,0.5,250
GM02029,Game_02029,Microgaming,Live Casino,96.27,Low,1,1,2022-11-06,1,1,0.5,5000
GM02030,Game_02030,Playtech,Slots,93.23,Low,0,0,2020-12-17,1,0,0.5,500
GM02031,Game_02031,NetEnt,Slots,94.61,High,1,0,2019-07-15,1,0,0.5,250
GM02032,Game_02032,Playtech,Live Casino,99.15,Medium,1,1,2019-01-05,1,1,0.5,500
GM02033,Game_02033,Pragmatic Play,Slots,95.99,Medium,1,0,2022-02-26,1,0,0.5,100
GM02034,Game_02034,NetEnt,Crash,98.14,High,1,0,2024-03-21,1,0,1.0,1000
GM02035,Game_02035,BGaming,Table Games,96.15,Medium,1,0,2020-11-21,1,1,0.2,250
GM02036,Game_02036,Pragmatic Play,Virtual Sports,96.66,Medium,1,0,2020-09-15,1,1,0.2,1000
GM02037,Game_02037,BGaming,Crash,92.5,High,0,0,2021-07-20,1,1,0.2,1000
GM02038,Game_02038,Evolution,Live Casino,98.42,Medium,1,1,2024-02-10,1,0,1.0,5000
GM02039,Game_02039,Relax Gaming,Virtual Sports,94.61,Medium,1,0,2020-12-20,1,1,0.1,1000
GM02040,Game_02040,BGaming,Table Games,92.29,Low,1,0,2022-08-17,1,1,0.1,5000
GM02041,Game_02041,Playtech,Live Casino,98.81,Low,0,1,2022-06-16,1,0,0.1,500
GM02042,Game_02042,Hacksaw,Slots,95.93,High,1,0,2018-10-17,1,1,0.1,250
GM02043,Game_02043,Microgaming,Table Games,97.27,High,1,0,2022-03-20,1,1,0.2,500
GM02044,Game_02044,Spribe,Crash,93.45,High,1,0,2024-06-10,1,1,0.1,5000
GM02045,Game_02045,NetEnt,Virtual Sports,93.63,High,1,0,2020-04-06,1,0,0.1,1000
GM02046,Game_02046,Spribe,Table Games,93.0,Medium,1,0,2022-08-11,1,1,0.5,500
GM02047,Game_02047,NetEnt,Virtual Sports,92.38,Medium,1,0,2020-08-27,0,1,0.5,250
GM02048,Game_02048,NetEnt,Crash,94.75,Medium,1,0,2018-10-11,1,1,0.5,500
GM02049,Game_02049,NetEnt,Crash,97.92,Low,0,0,2022-04-26,1,0,0.5,500
GM02050,Game_02050,Relax Gaming,Live Casino,96.39,Medium,1,1,2018-02-16,1,1,0.2,100
GM02051,Game_02051,Evolution,Live Casino,97.69,Medium,1,1,2023-05-29,1,0,0.2,5000
GM02052,Game_02052,Pragmatic Play,Crash,92.05,Medium,1,0,2021-08-03,1,0,0.2,1000
GM02053,Game_02053,Evolution,Live Casino,98.91,Medium,0,1,2024-08-12,1,0,0.1,250
GM02054,Game_02054,Spribe,Crash,96.52,High,1,0,2024-05-02,1,1,1.0,1000
GM02055,Game_02055,Hacksaw,Table Games,97.3,Low,1,0,2018-09-23,1,0,0.1,500
GM02056,Game_02056,Spribe,Crash,94.6,Medium,0,0,2023-07-28,1,0,0.1,500
GM02057,Game_02057,BGaming,Crash,93.87,Medium,0,0,2022-05-01,1,1,0.1,100
GM02058,Game_02058,Microgaming,Table Games,97.79,Low,1,0,2019-01-18,1,1,0.2,250
GM02059,Game_02059,Hacksaw,Slots,94.69,High,1,0,2018-07-18,1,1,0.1,100
GM02060,Game_02060,BGaming,Crash,95.54,Low,1,0,2021-01-07,1,0,1.0,250
GM02061,Game_02061,Pragmatic Play,Virtual Sports,96.83,Medium,1,0,2021-11-30,1,0,0.1,5000
GM02062,Game_02062,Play n GO,Crash,95.02,High,1,0,2023-10-13,1,1,1.0,500
GM02063,Game_02063,Play n GO,Table Games,92.77,Medium,0,0,2019-01-25,1,0,0.5,100
GM02064,Game_02064,Evolution,Live Casino,97.23,High,1,1,2019-08-09,1,1,0.5,1000
GM02065,Game_02065,NetEnt,Virtual Sports,94.9,Medium,1,0,2023-07-24,1,0,1.0,100
GM02066,Game_02066,Play n GO,Virtual Sports,93.07,High,1,0,2024-07-24,1,0,0.1,100
GM02067,Game_02067,BGaming,Virtual Sports,95.04,Medium,1,0,2018-01-02,1,1,0.1,1000
GM02068,Game_02068,Relax Gaming,Slots,94.44,Low,1,0,2024-01-23,1,1,0.5,5000
GM02069,Game_02069,Relax Gaming,Crash,97.87,Medium,1,0,2023-09-07,1,0,1.0,100
GM02070,Game_02070,Play n GO,Table Games,93.22,Low,0,0,2020-08-04,1,1,0.2,5000
GM02071,Game_02071,Spribe,Crash,94.39,Low,0,0,2024-05-05,1,1,1.0,500
GM02072,Game_02072,Microgaming,Slots,95.49,Medium,0,0,2023-06-24,0,1,0.2,1000
GM02073,Game_02073,Pragmatic Play,Virtual Sports,97.08,High,1,0,2024-02-08,0,0,0.2,500
GM02074,Game_02074,Hacksaw,Table Games,97.4,Low,1,0,2018-11-21,1,0,0.5,1000
GM02075,Game_02075,Hacksaw,Table Games,96.91,Medium,1,0,2020-08-31,1,1,1.0,5000
GM02076,Game_02076,Pragmatic Play,Table Games,92.89,High,1,0,2022-03-11,0,1,0.2,500
GM02077,Game_02077,Hacksaw,Live Casino,96.53,High,0,1,2020-09-08,1,1,0.5,100
GM02078,Game_02078,Pragmatic Play,Live Casino,99.49,Low,1,1,2022-07-29,1,0,1.0,5000
GM02079,Game_02079,Relax Gaming,Table Games,98.37,High,1,0,2022-11-17,1,1,0.1,100
GM02080,Game_02080,Playtech,Virtual Sports,96.7,Medium,0,0,2023-07-28,1,0,0.5,5000
GM02081,Game_02081,Play n GO,Virtual Sports,92.74,Medium,1,0,2024-03-06,1,0,0.2,250
GM02082,Game_02082,Evolution,Virtual Sports,92.55,High,1,0,2018-08-29,1,1,0.5,500
GM02083,Game_02083,Spribe,Crash,92.78,Medium,1,0,2024-06-13,1,0,1.0,500
GM02084,Game_02084,Evolution,Crash,97.29,Medium,1,0,2020-09-26,1,0,0.5,1000
GM02085,Game_02085,Relax Gaming,Crash,92.62,High,1,0,2021-12-05,1,1,0.2,1000
GM02086,Game_02086,Evolution,Live Casino,97.73,Low,1,1,2019-06-29,1,1,0.1,5000
GM02087,Game_02087,BGaming,Table Games,95.52,Low,1,0,2024-04-12,0,1,0.2,500
GM02088,Game_02088,Microgaming,Table Games,97.97,Medium,1,0,2020-08-19,1,1,0.2,500
GM02089,Game_02089,NetEnt,Crash,95.66,Medium,0,0,2021-04-07,1,1,1.0,100
GM02090,Game_02090,Hacksaw,Live Casino,98.43,High,1,1,2021-05-29,1,1,0.2,500
GM02091,Game_02091,Hacksaw,Table Games,94.98,High,1,0,2023-01-31,1,1,1.0,100
GM02092,Game_02092,NetEnt,Crash,98.35,High,1,0,2018-04-24,1,0,0.1,5000
GM02093,Game_02093,BGaming,Table Games,97.93,Low,1,0,2021-05-30,1,1,1.0,250
GM02094,Game_02094,Play n GO,Virtual Sports,92.65,Medium,1,0,2021-01-22,1,0,0.5,5000
GM02095,Game_02095,Playtech,Slots,92.93,Medium,0,0,2019-04-01,1,0,0.1,1000
GM02096,Game_02096,Relax Gaming,Live Casino,97.6,High,1,1,2020-03-20,1,1,0.1,5000
GM02097,Game_02097,Relax Gaming,Virtual Sports,92.98,Medium,1,0,2021-08-29,0,1,0.1,250
GM02098,Game_02098,BGaming,Slots,96.91,Medium,0,0,2021-04-19,1,1,0.5,1000
GM02099,Game_02099,Relax Gaming,Crash,96.16,High,1,0,2023-10-22,1,1,0.1,1000
GM02100,Game_02100,Hacksaw,Live Casino,98.9,Medium,1,1,2024-09-29,1,0,0.2,100
GM02101,Game_02101,BGaming,Slots,95.0,Low,1,0,2021-10-31,1,1,0.2,250
GM02102,Game_02102,Relax Gaming,Live Casino,96.35,Medium,1,1,2021-12-18,1,1,0.1,100
GM02103,Game_02103,Evolution,Slots,96.38,High,1,0,2023-01-13,1,1,0.5,100
