bet_id,operator_id,player_id,bet_date,sport,market_type,bet_type,stake_usd,odds,potential_payout_usd,status,actual_payout_usd,operator_margin_usd,live_bet,country
BET0004928,OP0010,PLR006831,2024-12-29,Esports,Over/Under,Single,384.99,10.03,3861.45,Lost,0,384.99,0,GB
BET0004929,OP0036,PLR003447,2024-11-13,Tennis,First Goal Scorer,Single,106.94,11.46,1225.53,Pending,0,106.94,0,CA
BET0004930,OP0005,PLR002924,2024-01-06,Tennis,Correct Score,Single,321.23,10.03,3221.94,Won,3221.94,-2900.71,0,ZA
BET0004931,OP0068,PLR001470,2024-06-27,Esports,Correct Score,Single,323.05,2.04,659.02,Lost,0,323.05,1,GB
BET0004932,OP0053,PLR006250,2023-10-02,Baseball,Asian Handicap,Accumulator,163.65,2.07,338.76,Lost,0,163.65,1,PH
BET0004933,OP0031,PLR007970,2024-07-03,Baseball,Over/Under,System,106.23,4.81,510.97,Won,510.97,-404.74,1,ZA
BET0004934,OP0017,PLR002759,2023-12-28,Esports,Match Winner,Accumulator,64.6,3.14,202.84,Pending,0,64.6,1,KE
BET0004935,OP0080,PLR002620,2023-09-07,Esports,Both Teams Score,Single,59.11,7.83,462.83,Lost,0,59.11,1,CA
BET0004936,OP0025,PLR002704,2023-10-27,Tennis,Asian Handicap,Single,344.52,8.57,2952.54,Lost,0,344.52,1,KE
BET0004937,OP0022,PLR001326,2023-07-20,Baseball,Match Winner,Single,473.0,1.15,543.95,Lost,0,473.0,1,BR
BET0004938,OP0028,PLR001022,2024-06-06,Rugby,Over/Under,Accumulator,379.53,11.6,4402.55,Won,4402.55,-4023.02,0,NG
BET0004939,OP0006,PLR006687,2023-06-02,Rugby,First Goal Scorer,Single,121.34,10.58,1283.78,Void,121.34,0.0,1,IN
BET0004940,OP0062,PLR000204,2023-12-29,Rugby,First Goal Scorer,Single,252.0,4.19,1055.88,Won,1055.88,-803.88,0,IN
BET0004941,OP0004,PLR000720,2023-08-10,Esports,Match Winner,Accumulator,80.7,14.67,1183.87,Won,1183.87,-1103.17,0,NG
BET0004942,OP0074,PLR005144,2024-09-07,Tennis,First Goal Scorer,Single,335.4,14.38,4823.05,Lost,0,335.4,0,BR
BET0004943,OP0053,PLR003817,2024-04-06,Basketball,Asian Handicap,Accumulator,96.38,2.3,221.67,Pending,0,96.38,0,KE
BET0004944,OP0046,PLR004839,2023-09-14,Cricket,Both Teams Score,Accumulator,4.05,14.47,58.6,Lost,0,4.05,0,GB
BET0004945,OP0077,PLR001985,2023-05-31,Basketball,Both Teams Score,Single,484.03,13.55,6558.61,Won,6558.61,-6074.58,1,KE
BET0004946,OP0010,PLR005812,2024-07-21,Basketball,Over/Under,Single,494.05,10.42,5148.0,Lost,0,494.05,1,ZA
BET0004947,OP0079,PLR004766,2024-10-08,Cricket,First Goal Scorer,Single,209.61,7.49,1569.98,Lost,0,209.61,1,BR
BET0004948,OP0003,PLR001348,2024-10-08,Rugby,Both Teams Score,Single,499.26,10.64,5312.13,Won,5312.13,-4812.87,0,AU
BET0004949,OP0002,PLR000820,2024-11-26,Basketball,First Goal Scorer,Accumulator,18.43,8.23,151.68,Won,151.68,-133.25,1,BR
BET0004950,OP0072,PLR006533,2023-01-24,Cricket,Correct Score,Single,112.18,11.16,1251.93,Lost,0,112.18,0,KE
BET0004951,OP0016,PLR001102,2023-05-28,Football,Match Winner,Accumulator,357.25,9.61,3433.17,Void,357.25,0.0,0,PH
BET0004952,OP0019,PLR005251,2024-03-12,Baseball,Match Winner,System,71.29,3.55,253.08,Won,253.08,-181.79,1,GB
BET0004953,OP0057,PLR007334,2024-03-03,Esports,Asian Handicap,Single,315.15,10.91,3438.29,Won,3438.29,-3123.14,0,GB
BET0004954,OP0079,PLR007246,2024-05-19,Football,Match Winner,Single,340.12,2.54,863.9,Won,863.9,-523.78,1,ZA
BET0004955,OP0035,PLR007609,2023-07-27,Football,Both Teams Score,Accumulator,44.25,5.66,250.46,Void,44.25,0.0,1,CA
BET0004956,OP0054,PLR000769,2024-06-21,Esports,First Goal Scorer,Single,446.35,6.93,3093.21,Won,3093.21,-2646.86,1,PH
BET0004957,OP0025,PLR005780,2024-10-07,Tennis,Correct Score,Accumulator,336.55,7.19,2419.79,Lost,0,336.55,0,KE
BET0004958,OP0029,PLR006382,2024-08-09,Rugby,Both Teams Score,Single,415.44,12.73,5288.55,Lost,0,415.44,1,BR
BET0004959,OP0057,PLR000701,2024-12-13,Basketball,Match Winner,Single,296.78,11.73,3481.23,Lost,0,296.78,0,ZA
BET0004960,OP0079,PLR002247,2023-04-16,Rugby,Both Teams Score,Accumulator,297.56,4.85,1443.17,Lost,0,297.56,0,NG
BET0004961,OP0034,PLR005626,2023-01-22,Tennis,Asian Handicap,Single,495.42,7.47,3700.79,Lost,0,495.42,0,PH
BET0004962,OP0079,PLR000699,2023-06-16,Cricket,Both Teams Score,Single,167.14,2.75,459.63,Won,459.63,-292.49,1,NG
BET0004963,OP0046,PLR002161,2023-05-04,Baseball,Match Winner,Single,327.16,6.46,2113.45,Won,2113.45,-1786.29,0,BR
BET0004964,OP0023,PLR002395,2024-09-19,Football,Match Winner,Single,390.89,11.53,4506.96,Pending,0,390.89,0,IN
BET0004965,OP0077,PLR003838,2023-12-29,Tennis,Asian Handicap,Single,70.47,3.58,252.28,Won,252.28,-181.81,0,PH
BET0004966,OP0002,PLR001157,2023-11-18,Baseball,Asian Handicap,Accumulator,389.73,9.74,3795.97,Lost,0,389.73,1,IN
BET0004967,OP0026,PLR005049,2024-07-24,Tennis,Match Winner,Single,199.9,6.24,1247.38,Won,1247.38,-1047.48,0,DE
BET0004968,OP0032,PLR005983,2023-08-08,Esports,Correct Score,Accumulator,397.76,9.38,3730.99,Lost,0,397.76,0,ZA
BET0004969,OP0072,PLR001626,2023-02-17,Basketball,Correct Score,Accumulator,261.43,7.43,1942.42,Won,1942.42,-1680.99,0,BR
BET0004970,OP0009,PLR002196,2024-11-09,Tennis,Match Winner,Single,49.75,14.62,727.34,Lost,0,49.75,0,IN
BET0004971,OP0075,PLR005056,2023-10-12,Esports,Match Winner,Accumulator,60.4,1.6,96.64,Pending,0,60.4,0,GB
BET0004972,OP0031,PLR004709,2023-06-25,Basketball,Asian Handicap,Accumulator,23.22,7.84,182.04,Lost,0,23.22,0,DE
BET0004973,OP0076,PLR005318,2024-06-08,Football,Correct Score,Single,155.43,8.0,1243.44,Won,1243.44,-1088.01,0,KE
BET0004974,OP0035,PLR005354,2024-02-10,Baseball,Both Teams Score,Single,280.56,1.16,325.45,Lost,0,280.56,1,ZA
BET0004975,OP0021,PLR007072,2023-06-19,Rugby,Match Winner,Accumulator,33.3,14.37,478.52,Pending,0,33.3,0,DE
BET0004976,OP0031,PLR003569,2024-02-21,Basketball,Both Teams Score,Accumulator,394.12,12.32,4855.56,Pending,0,394.12,0,GB
BET0004977,OP0063,PLR004714,2024-04-06,Esports,Match Winner,Accumulator,250.76,10.78,2703.19,Won,2703.19,-2452.43,1,CA
BET0004978,OP0060,PLR005104,2023-07-22,Esports,First Goal Scorer,Accumulator,375.04,8.11,3041.57,Lost,0,375.04,0,GB
BET0004979,OP0076,PLR003077,2023-09-02,Football,Correct Score,Single,254.61,11.67,2971.3,Lost,0,254.61,0,CA
BET0004980,OP0041,PLR000508,2023-04-10,Football,Over/Under,System,399.32,12.76,5095.32,Won,5095.32,-4696.0,0,KE
BET0004981,OP0037,PLR000050,2024-03-07,Cricket,Over/Under,Single,436.44,7.83,3417.33,Lost,0,436.44,1,NG
BET0004982,OP0035,PLR005497,2023-01-28,Esports,First Goal Scorer,Single,212.15,6.52,1383.22,Won,1383.22,-1171.07,0,ZA
BET0004983,OP0050,PLR003841,2023-09-22,Football,Correct Score,Single,180.73,12.31,2224.79,Lost,0,180.73,1,CA
BET0004984,OP0048,PLR002670,2023-05-21,Tennis,Asian Handicap,System,261.05,10.34,2699.26,Pending,0,261.05,1,DE
BET0004985,OP0060,PLR002183,2023-09-05,Rugby,Over/Under,Accumulator,255.8,2.34,598.57,Won,598.57,-342.77,0,AU
BET0004986,OP0051,PLR007600,2023-08-27,Rugby,Match Winner,Accumulator,65.43,5.41,353.98,Void,65.43,0.0,1,CA
BET0004987,OP0025,PLR004815,2024-03-16,Basketball,Both Teams Score,Single,30.96,7.73,239.32,Lost,0,30.96,1,BR
BET0004988,OP0024,PLR004939,2024-05-27,Rugby,Both Teams Score,Single,391.91,8.64,3386.1,Lost,0,391.91,1,PH
BET0004989,OP0035,PLR006471,2023-11-19,Tennis,Correct Score,Accumulator,244.58,13.8,3375.2,Lost,0,244.58,0,BR
BET0004990,OP0015,PLR004614,2024-06-28,Cricket,Both Teams Score,Accumulator,210.15,2.09,439.21,Lost,0,210.15,0,BR
BET0004991,OP0018,PLR006500,2024-11-28,Rugby,Both Teams Score,Single,387.77,7.77,3012.97,Won,3012.97,-2625.2,1,IN
BET0004992,OP0044,PLR002816,2024-02-10,Cricket,Match Winner,Accumulator,471.16,3.47,1634.93,Won,1634.93,-1163.77,0,CA
BET0004993,OP0009,PLR005569,2023-08-27,Tennis,First Goal Scorer,Accumulator,75.41,10.41,785.02,Won,785.02,-709.61,1,NG
BET0004994,OP0021,PLR007935,2023-06-11,Esports,First Goal Scorer,System,213.58,4.02,858.59,Lost,0,213.58,1,DE
BET0004995,OP0072,PLR002065,2024-01-21,Football,First Goal Scorer,Accumulator,453.76,8.3,3766.21,Won,3766.21,-3312.45,0,AU
BET0004996,OP0077,PLR007291,2023-02-06,Rugby,Both Teams Score,Single,496.0,1.8,892.8,Won,892.8,-396.8,1,ZA
BET0004997,OP0068,PLR006336,2024-07-17,Football,Match Winner,System,436.49,13.93,6080.31,Lost,0,436.49,0,BR
BET0004998,OP0029,PLR004664,2023-06-06,Cricket,Over/Under,System,89.13,12.96,1155.12,Lost,0,89.13,1,ZA
BET0004999,OP0001,PLR005817,2024-10-19,Rugby,Correct Score,Single,19.57,3.67,71.82,Lost,0,19.57,0,KE
BET0005000,OP0015,PLR002883,2024-01-04,Esports,Match Winner,Accumulator,24.23,12.09,292.94,Lost,0,24.23,1,KE
BET0005001,OP0012,PLR004029,2024-05-02,Rugby,First Goal Scorer,Accumulator,189.76,7.06,1339.71,Pending,0,189.76,0,NG
BET0005002,OP0006,PLR000462,2023-12-14,Cricket,Asian Handicap,Single,277.73,9.52,2643.99,Pending,0,277.73,0,BR
BET0005003,OP0026,PLR003080,2024-05-03,Rugby,Match Winner,Single,378.78,4.67,1768.9,Won,1768.9,-1390.12,1,AU
BET0005004,OP0007,PLR001531,2023-09-23,Football,First Goal Scorer,System,388.94,2.31,898.45,Lost,0,388.94,1,ZA
BET0005005,OP0037,PLR007690,2023-07-21,Football,Match Winner,Single,53.24,4.23,225.21,Won,225.21,-171.97,0,BR
BET0005006,OP0073,PLR003379,2023-05-05,Football,Both Teams Score,System,355.27,3.14,1115.55,Won,1115.55,-760.28,0,IN
BET0005007,OP0001,PLR004598,2024-09-28,Tennis,Correct Score,Accumulator,235.07,6.81,1600.83,Lost,0,235.07,0,ZA
BET0005008,OP0011,PLR004340,2023-11-30,Basketball,Asian Handicap,Single,338.17,8.89,3006.33,Lost,0,338.17,0,BR
BET0005009,OP0026,PLR002478,2024-07-10,Basketball,Over/Under,System,421.83,2.29,965.99,Lost,0,421.83,0,CA
BET0005010,OP0039,PLR005041,2023-01-18,Rugby,First Goal Scorer,Single,16.52,13.88,229.3,Void,16.52,0.0,0,GB
BET0005011,OP0032,PLR000144,2023-04-20,Tennis,Asian Handicap,Single,217.06,9.15,1986.1,Lost,0,217.06,1,AU
BET0005012,OP0011,PLR001964,2023-03-27,Tennis,First Goal Scorer,System,298.58,10.17,3036.56,Lost,0,298.58,1,BR
BET0005013,OP0015,PLR003243,2024-03-16,Rugby,Correct Score,Accumulator,258.98,6.32,1636.75,Pending,0,258.98,0,NG
BET0005014,OP0044,PLR002501,2023-12-25,Football,Correct Score,System,100.74,13.68,1378.12,Pending,0,100.74,0,CA
BET0005015,OP0058,PLR006288,2024-10-07,Cricket,Match Winner,Accumulator,78.19,4.23,330.74,Lost,0,78.19,1,GB
BET0005016,OP0034,PLR002816,2023-02-09,Baseball,Both Teams Score,System,379.21,10.31,3909.66,Lost,0,379.21,0,ZA
BET0005017,OP0002,PLR007331,2023-08-07,Football,Both Teams Score,Single,252.64,5.37,1356.68,Lost,0,252.64,0,GB
BET0005018,OP0052,PLR007337,2023-02-24,Esports,First Goal Scorer,Accumulator,136.06,5.39,733.36,Lost,0,136.06,0,AU
BET0005019,OP0075,PLR007609,2023-10-28,Rugby,Over/Under,Single,130.93,3.85,504.08,Lost,0,130.93,1,DE
BET0005020,OP0002,PLR002629,2024-04-19,Tennis,First Goal Scorer,Accumulator,470.31,9.87,4641.96,Void,470.31,0.0,0,KE
BET0005021,OP0028,PLR005640,2024-05-24,Football,Asian Handicap,Single,472.14,7.06,3333.31,Lost,0,472.14,0,ZA
BET0005022,OP0073,PLR000729,2023-08-13,Baseball,Correct Score,Single,261.85,5.46,1429.7,Void,261.85,0.0,1,AU
BET0005023,OP0041,PLR007791,2024-04-28,Football,Over/Under,Single,114.7,6.46,740.96,Lost,0,114.7,1,CA
BET0005024,OP0013,PLR001832,2023-12-06,Basketball,First Goal Scorer,Single,215.92,5.41,1168.13,Pending,0,215.92,0,GB
BET0005025,OP0018,PLR006182,2023-09-07,Football,Asian Handicap,Single,147.7,8.74,1290.9,Lost,0,147.7,1,KE
BET0005026,OP0016,PLR005126,2024-01-31,Cricket,Both Teams Score,Single,31.34,6.97,218.44,Pending,0,31.34,0,GB
BET0005027,OP0054,PLR004668,2024-05-09,Basketball,Correct Score,Accumulator,90.45,4.26,385.32,Lost,0,90.45,0,KE
BET0005028,OP0034,PLR004653,2023-06-08,Football,Match Winner,Accumulator,160.6,3.36,539.62,Lost,0,160.6,0,GB
BET0005029,OP0077,PLR003532,2023-04-03,Basketball,Match Winner,Single,499.81,9.48,4738.2,Won,4738.2,-4238.39,1,GB
BET0005030,OP0018,PLR000850,2024-03-14,Football,Correct Score,Accumulator,24.29,8.08,196.26,Lost,0,24.29,1,NG
BET0005031,OP0023,PLR004354,2024-01-22,Rugby,Over/Under,Single,316.16,2.68,847.31,Void,316.16,0.0,1,ZA
BET0005032,OP0073,PLR000809,2023-06-30,Football,Match Winner,System,456.8,4.01,1831.77,Lost,0,456.8,0,IN
BET0005033,OP0022,PLR004037,2024-03-20,Football,Match Winner,System,493.43,1.91,942.45,Won,942.45,-449.02,1,CA
BET0005034,OP0079,PLR004738,2024-06-01,Rugby,Both Teams Score,Single,55.64,8.41,467.93,Won,467.93,-412.29,0,AU
BET0005035,OP0024,PLR001522,2023-02-14,Basketball,First Goal Scorer,Single,21.15,12.71,268.82,Won,268.82,-247.67,0,NG
BET0005036,OP0068,PLR005103,2024-09-22,Tennis,Over/Under,Single,269.72,3.18,857.71,Won,857.71,-587.99,0,KE
BET0005037,OP0044,PLR006967,2024-07-19,Basketball,Match Winner,Single,78.69,13.36,1051.3,Lost,0,78.69,1,NG
BET0005038,OP0016,PLR004457,2023-08-31,Basketball,Match Winner,Single,349.71,10.2,3567.04,Lost,0,349.71,0,IN
BET0005039,OP0008,PLR003968,2023-04-17,Rugby,First Goal Scorer,Accumulator,422.15,14.35,6057.85,Lost,0,422.15,0,DE
BET0005040,OP0038,PLR004547,2023-06-30,Football,Correct Score,Single,290.68,3.27,950.52,Won,950.52,-659.84,0,ZA
BET0005041,OP0029,PLR004761,2024-06-29,Baseball,Both Teams Score,Single,408.98,9.76,3991.64,Lost,0,408.98,0,ZA
BET0005042,OP0062,PLR002225,2024-06-30,Rugby,First Goal Scorer,Single,83.7,10.03,839.51,Won,839.51,-755.81,0,KE
BET0005043,OP0050,PLR004561,2024-09-03,Baseball,Match Winner,Single,110.55,13.84,1530.01,Lost,0,110.55,1,AU
BET0005044,OP0028,PLR002641,2023-09-04,Rugby,Asian Handicap,Single,294.37,4.7,1383.54,Pending,0,294.37,1,AU
BET0005045,OP0013,PLR001068,2024-05-19,Rugby,Over/Under,Single,8.71,8.82,76.82,Lost,0,8.71,1,PH
BET0005046,OP0068,PLR000607,2023-03-26,Football,Over/Under,Single,69.43,10.22,709.57,Lost,0,69.43,1,KE
BET0005047,OP0033,PLR002673,2023-03-17,Cricket,Both Teams Score,Accumulator,168.52,2.33,392.65,Won,392.65,-224.13,0,NG
BET0005048,OP0012,PLR005885,2024-02-02,Tennis,First Goal Scorer,Accumulator,49.31,3.64,179.49,Lost,0,49.31,1,IN
BET0005049,OP0009,PLR005644,2023-09-23,Cricket,Match Winner,Single,454.15,5.02,2279.83,Pending,0,454.15,0,PH
BET0005050,OP0079,PLR003440,2023-06-07,Esports,Correct Score,Single,55.49,8.04,446.14,Lost,0,55.49,0,IN
BET0005051,OP0020,PLR007323,2024-12-06,Basketball,Asian Handicap,Single,94.62,11.12,1052.17,Lost,0,94.62,0,AU
BET0005052,OP0069,PLR000856,2023-08-28,Basketball,Match Winner,System,47.55,11.08,526.85,Lost,0,47.55,0,KE
BET0005053,OP0033,PLR002587,2024-09-29,Tennis,Both Teams Score,Single,217.03,10.18,2209.37,Lost,0,217.03,0,NG
BET0005054,OP0010,PLR000406,2023-02-08,Esports,First Goal Scorer,Accumulator,42.93,8.72,374.35,Pending,0,42.93,1,DE
BET0005055,OP0068,PLR001768,2023-06-09,Basketball,Asian Handicap,Single,15.07,3.3,49.73,Won,49.73,-34.66,1,DE
BET0005056,OP0001,PLR003181,2024-10-25,Tennis,Correct Score,Accumulator,326.1,13.14,4284.95,Lost,0,326.1,0,BR
BET0005057,OP0009,PLR001097,2024-03-02,Baseball,First Goal Scorer,Single,209.74,11.13,2334.41,Lost,0,209.74,1,IN
BET0005058,OP0035,PLR002367,2023-04-02,Basketball,Asian Handicap,Single,496.67,3.3,1639.01,Lost,0,496.67,1,IN
BET0005059,OP0017,PLR007945,2024-03-09,Basketball,First Goal Scorer,Accumulator,290.65,14.07,4089.45,Won,4089.45,-3798.8,0,BR
BET0005060,OP0040,PLR004475,2024-08-29,Cricket,Match Winner,Single,81.62,13.66,1114.93,Won,1114.93,-1033.31,1,IN
BET0005061,OP0031,PLR006069,2024-10-16,Football,Both Teams Score,Accumulator,28.82,7.23,208.37,Pending,0,28.82,0,KE
BET0005062,OP0029,PLR003588,2023-04-21,Basketball,Over/Under,Single,143.33,5.85,838.48,Lost,0,143.33,1,GB
BET0005063,OP0080,PLR001729,2024-10-06,Cricket,Correct Score,Accumulator,213.18,3.22,686.44,Lost,0,213.18,0,ZA
BET0005064,OP0067,PLR004994,2024-05-05,Football,Correct Score,Single,199.51,1.32,263.35,Won,263.35,-63.84,0,KE
BET0005065,OP0021,PLR000715,2024-05-16,Rugby,Correct Score,Accumulator,428.37,7.33,3139.95,Lost,0,428.37,0,AU
BET0005066,OP0032,PLR003423,2024-01-06,Football,Match Winner,Single,122.44,4.87,596.28,Lost,0,122.44,1,AU
BET0005067,OP0067,PLR000533,2024-03-08,Baseball,Match Winner,System,89.06,3.23,287.66,Lost,0,89.06,0,KE
BET0005068,OP0065,PLR001403,2023-12-23,Rugby,First Goal Scorer,Single,278.07,9.39,2611.08,Lost,0,278.07,0,IN
BET0005069,OP0001,PLR005208,2023-03-24,Tennis,Match Winner,Single,491.33,14.9,7320.82,Lost,0,491.33,0,BR
BET0005070,OP0049,PLR007410,2024-01-22,Tennis,Correct Score,System,137.97,13.52,1865.35,Won,1865.35,-1727.38,0,ZA
BET0005071,OP0024,PLR004197,2023-04-22,Tennis,Both Teams Score,Single,292.19,9.22,2693.99,Won,2693.99,-2401.8,0,NG
BET0005072,OP0024,PLR002189,2023-05-08,Basketball,Over/Under,Accumulator,309.44,14.98,4635.41,Pending,0,309.44,0,CA
BET0005073,OP0062,PLR004536,2023-07-09,Esports,Over/Under,Single,418.92,9.38,3929.47,Void,418.92,0.0,1,KE
BET0005074,OP0005,PLR000700,2024-12-03,Tennis,Asian Handicap,Accumulator,88.61,7.88,698.25,Void,88.61,0.0,0,PH
BET0005075,OP0017,PLR007837,2024-03-04,Tennis,Both Teams Score,Single,73.31,2.64,193.54,Won,193.54,-120.23,0,DE
BET0005076,OP0022,PLR005953,2024-12-22,Rugby,Over/Under,Accumulator,467.29,3.57,1668.23,Lost,0,467.29,0,AU
BET0005077,OP0045,PLR007260,2023-01-21,Cricket,Both Teams Score,System,187.88,9.43,1771.71,Lost,0,187.88,1,NG
BET0005078,OP0073,PLR000780,2024-10-22,Baseball,First Goal Scorer,Single,241.57,7.46,1802.11,Won,1802.11,-1560.54,0,BR
BET0005079,OP0026,PLR006752,2023-10-15,Tennis,Asian Handicap,Single,237.68,6.89,1637.62,Won,1637.62,-1399.94,0,ZA
BET0005080,OP0019,PLR007277,2023-09-23,Esports,First Goal Scorer,Single,474.26,8.01,3798.82,Pending,0,474.26,1,GB
BET0005081,OP0062,PLR005991,2024-05-15,Tennis,Match Winner,Single,420.74,8.53,3588.91,Lost,0,420.74,1,PH
BET0005082,OP0002,PLR003187,2023-04-18,Rugby,Asian Handicap,Single,183.89,5.28,970.94,Lost,0,183.89,0,AU
BET0005083,OP0080,PLR001281,2024-07-25,Football,Correct Score,Single,151.57,4.2,636.59,Pending,0,151.57,1,KE
BET0005084,OP0015,PLR000599,2023-11-25,Cricket,Both Teams Score,Single,349.59,10.76,3761.59,Lost,0,349.59,0,DE
BET0005085,OP0016,PLR005573,2024-07-13,Basketball,Asian Handicap,Single,367.26,6.34,2328.43,Lost,0,367.26,0,GB
BET0005086,OP0071,PLR006110,2023-07-29,Tennis,First Goal Scorer,Accumulator,432.93,1.32,571.47,Void,432.93,0.0,0,PH
BET0005087,OP0068,PLR002956,2024-04-21,Basketball,First Goal Scorer,Single,365.79,12.94,4733.32,Won,4733.32,-4367.53,0,DE
BET0005088,OP0063,PLR005397,2023-11-05,Football,Correct Score,Accumulator,499.03,4.79,2390.35,Lost,0,499.03,1,GB
BET0005089,OP0050,PLR004491,2024-01-15,Baseball,Asian Handicap,Single,292.87,8.16,2389.82,Lost,0,292.87,1,CA
BET0005090,OP0054,PLR002046,2023-03-05,Rugby,Match Winner,Single,277.25,13.6,3770.6,Lost,0,277.25,0,BR
BET0005091,OP0013,PLR007772,2023-04-25,Rugby,Over/Under,Single,158.74,14.44,2292.21,Pending,0,158.74,1,GB
BET0005092,OP0010,PLR001624,2024-03-11,Basketball,Correct Score,System,380.15,3.81,1448.37,Lost,0,380.15,1,BR
BET0005093,OP0018,PLR001867,2024-03-08,Tennis,Over/Under,Single,333.41,9.43,3144.06,Pending,0,333.41,1,NG
BET0005094,OP0002,PLR001017,2024-07-09,Basketball,Asian Handicap,Single,166.18,2.4,398.83,Lost,0,166.18,0,GB
BET0005095,OP0018,PLR004675,2023-09-25,Cricket,Match Winner,System,391.63,7.17,2807.99,Lost,0,391.63,1,CA
BET0005096,OP0011,PLR003576,2024-09-29,Cricket,First Goal Scorer,System,363.43,7.01,2547.64,Lost,0,363.43,0,DE
BET0005097,OP0027,PLR001259,2023-11-17,Basketball,First Goal Scorer,Single,322.9,9.13,2948.08,Lost,0,322.9,0,DE
BET0005098,OP0049,PLR000590,2023-02-27,Basketball,Over/Under,Accumulator,68.33,5.14,351.22,Lost,0,68.33,1,DE
BET0005099,OP0034,PLR003786,2024-05-06,Cricket,Correct Score,Single,365.1,7.74,2825.87,Lost,0,365.1,1,NG
BET0005100,OP0005,PLR003884,2023-07-18,Esports,Correct Score,Single,262.43,2.88,755.8,Lost,0,262.43,0,KE
BET0005101,OP0071,PLR001253,2023-06-01,Football,Both Teams Score,Single,243.87,6.66,1624.17,Lost,0,243.87,0,ZA
BET0005102,OP0059,PLR004706,2024-04-29,Baseball,Match Winner,System,428.14,2.03,869.12,Won,869.12,-440.98,0,NG
BET0005103,OP0070,PLR001405,2023-01-29,Basketball,Both Teams Score,Single,120.04,2.71,325.31,Won,325.31,-205.27,1,KE
BET0005104,OP0011,PLR004586,2024-11-14,Football,Asian Handicap,Accumulator,443.65,13.11,5816.25,Pending,0,443.65,1,PH
BET0005105,OP0003,PLR001908,2024-01-04,Esports,Both Teams Score,Accumulator,416.0,14.01,5828.16,Lost,0,416.0,0,PH
BET0005106,OP0064,PLR006315,2024-06-25,Baseball,Both Teams Score,Accumulator,29.05,9.49,275.68,Won,275.68,-246.63,1,PH
BET0005107,OP0005,PLR000629,2024-07-11,Rugby,Over/Under,Single,401.77,5.98,2402.58,Lost,0,401.77,0,DE
BET0005108,OP0032,PLR006183,2024-08-07,Tennis,Correct Score,Single,89.77,12.15,1090.71,Won,1090.71,-1000.94,1,GB
BET0005109,OP0045,PLR004928,2023-01-22,Football,Match Winner,Single,231.74,4.56,1056.73,Lost,0,231.74,0,AU
BET0005110,OP0026,PLR007470,2024-08-27,Basketball,First Goal Scorer,Single,85.04,11.06,940.54,Pending,0,85.04,0,BR
BET0005111,OP0052,PLR007030,2024-10-15,Esports,Both Teams Score,Single,378.78,2.12,803.01,Won,803.01,-424.23,0,BR
BET0005112,OP0058,PLR003784,2023-03-10,Cricket,Over/Under,Single,463.48,4.89,2266.42,Won,2266.42,-1802.94,0,AU
BET0005113,OP0001,PLR005951,2024-11-23,Basketball,Correct Score,Single,337.67,14.47,4886.08,Void,337.67,0.0,1,IN
BET0005114,OP0078,PLR002959,2023-10-11,Basketball,First Goal Scorer,Single,403.39,12.95,5223.9,Pending,0,403.39,1,ZA
BET0005115,OP0039,PLR005872,2024-07-24,Basketball,Over/Under,Single,444.81,2.4,1067.54,Lost,0,444.81,0,DE
BET0005116,OP0028,PLR005964,2023-02-15,Football,Asian Handicap,Accumulator,113.81,2.45,278.83,Won,278.83,-165.02,0,NG
BET0005117,OP0042,PLR001420,2023-09-18,Baseball,First Goal Scorer,Single,355.64,5.62,1998.7,Lost,0,355.64,0,CA
BET0005118,OP0051,PLR004218,2024-04-25,Tennis,Both Teams Score,Accumulator,498.22,4.91,2446.26,Lost,0,498.22,1,NG
BET0005119,OP0007,PLR001218,2023-05-10,Tennis,Asian Handicap,Single,410.77,14.05,5771.32,Won,5771.32,-5360.55,1,AU
BET0005120,OP0015,PLR004670,2023-02-24,Baseball,Match Winner,Accumulator,226.71,2.08,471.56,Lost,0,226.71,0,CA
BET0005121,OP0031,PLR005690,2023-07-06,Football,Correct Score,Accumulator,58.06,5.92,343.72,Won,343.72,-285.66,0,IN
BET0005122,OP0075,PLR006969,2023-05-17,Esports,Correct Score,Single,232.77,11.74,2732.72,Lost,0,232.77,0,KE
BET0005123,OP0071,PLR001933,2023-05-10,Cricket,Over/Under,System,287.45,14.38,4133.53,Won,4133.53,-3846.08,1,PH
BET0005124,OP0049,PLR004677,2024-10-04,Rugby,Asian Handicap,Accumulator,118.25,13.8,1631.85,Won,1631.85,-1513.6,0,GB
BET0005125,OP0043,PLR005209,2023-06-25,Esports,First Goal Scorer,System,108.13,1.54,166.52,Lost,0,108.13,1,KE
BET0005126,OP0012,PLR002981,2023-01-31,Tennis,Over/Under,Accumulator,216.23,13.12,2836.94,Lost,0,216.23,0,IN
